                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7629,                 3.9043,                 3.7499,                0.23289,                0.33228,                0.16946,                0.08224,                 2.1476,                 3.2208,                 2.9688,             0.00033077,             0.00033077,             0.00033077
                      2,                 2.0286,                 3.0008,                 2.6373,                  0.283,                0.44066,                0.30882,                 0.2009,                 1.7759,                 3.1845,                 2.2937,             0.00065753,             0.00065753,             0.00065753
                      3,                   1.87,                 2.7514,                 2.2887,                 0.3893,                  0.429,                0.33126,                0.20546,                 1.7708,                 2.5946,                 2.1659,             0.00097769,             0.00097769,             0.00097769
                      4,                  1.749,                 2.5749,                 2.1416,                0.38415,                0.42565,                0.35093,                0.21475,                 1.7086,                 2.4466,                 2.0589,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.6978,                 2.3898,                 2.0396,                0.40624,                0.39614,                0.35579,                0.23131,                 1.6863,                 2.4949,                 2.0232,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.6497,                 2.2384,                 1.9742,                 0.4205,                0.44938,                0.39551,                0.25107,                 1.6965,                 2.1626,                  2.001,              0.0009604,              0.0009604,              0.0009604
                      7,                  1.601,                 2.1667,                 1.9466,                0.36252,                0.39752,                0.34152,                0.22029,                 1.6773,                 2.7151,                 2.0019,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.5896,                 2.1151,                 1.9203,                0.58334,                0.37825,                0.42539,                 0.2764,                 1.6268,                  2.183,                 1.9323,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.5835,                  2.013,                 1.8974,                0.49916,                0.44931,                0.42931,                0.27656,                 1.6141,                 2.0916,                 1.9191,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.5614,                 1.9808,                 1.8835,                0.47767,                0.42839,                0.41755,                0.26399,                  1.655,                 2.1587,                 1.9344,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.5453,                 1.9582,                 1.8741,                0.44324,                0.44278,                0.41436,                0.27216,                 1.5977,                 2.0773,                 1.8942,              0.0009109,              0.0009109,              0.0009109
                     12,                    1.5,                 1.8819,                 1.8355,                0.52189,                0.46642,                0.46445,                0.29858,                 1.6206,                 1.9644,                 1.9027,               0.000901,               0.000901,               0.000901
                     13,                 1.5289,                 1.8904,                 1.8271,                0.56129,                0.46718,                 0.4618,                0.29857,                 1.6129,                 1.9471,                 1.9016,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.5201,                 1.8583,                 1.8234,                0.52255,                0.41481,                0.43478,                0.27611,                  1.617,                 2.0684,                 1.8801,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.5092,                 1.8271,                 1.8044,                0.55706,                0.46127,                0.46854,                0.30416,                 1.5821,                 1.9502,                 1.8498,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.5102,                 1.8106,                 1.7997,                0.52693,                0.49802,                 0.4603,                0.30607,                  1.587,                 1.8892,                 1.8705,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.4819,                 1.7815,                 1.7791,                0.51729,                0.42928,                0.43687,                0.29083,                 1.5873,                 1.9264,                 1.8639,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.4525,                 1.7462,                 1.7675,                0.52795,                0.49019,                0.47109,                0.30391,                 1.6253,                 1.9946,                 1.8778,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.4625,                 1.7302,                 1.7539,                0.57093,                0.50621,                0.51465,                 0.3336,                 1.5921,                 1.7841,                 1.8556,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.4582,                 1.7073,                 1.7733,                0.52017,                  0.509,                 0.4582,                0.30659,                 1.5622,                 2.0611,                 1.8173,              0.0008218,              0.0008218,              0.0008218
                     21,                 1.4487,                 1.6689,                 1.7505,                0.51338,                0.49697,                 0.4823,                0.32024,                 1.5595,                 1.8361,                 1.8346,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.4166,                 1.6454,                 1.7246,                0.55325,                0.46717,                0.46947,                 0.3064,                 1.5844,                 1.9973,                 1.8489,               0.000802,               0.000802,               0.000802
                     23,                  1.432,                 1.6379,                 1.7239,                0.52622,                0.49841,                0.48083,                0.31499,                  1.552,                 1.8862,                 1.8076,              0.0007921,              0.0007921,              0.0007921
                     24,                 1.4299,                 1.6804,                 1.7384,                0.55419,                0.47837,                0.48683,                0.31708,                 1.5602,                 1.8132,                 1.8066,              0.0007822,              0.0007822,              0.0007822
                     25,                 1.4159,                 1.6045,                 1.7136,                0.56134,                0.49803,                0.49561,                0.32433,                 1.5607,                 1.8221,                 1.8191,              0.0007723,              0.0007723,              0.0007723
                     26,                 1.4239,                 1.5896,                 1.7204,                0.55475,                0.47677,                0.47148,                0.31088,                 1.5818,                 1.8798,                 1.8295,              0.0007624,              0.0007624,              0.0007624
                     27,                    1.4,                 1.5435,                 1.6864,                 0.5357,                 0.5047,                0.49512,                0.33298,                 1.5375,                 1.7856,                 1.8126,              0.0007525,              0.0007525,              0.0007525
                     28,                 1.3957,                 1.5867,                 1.6822,                0.58391,                0.47869,                0.49764,                0.32724,                 1.5506,                 1.7858,                 1.8096,              0.0007426,              0.0007426,              0.0007426
                     29,                  1.383,                 1.5219,                  1.688,                0.53977,                0.51799,                0.49713,                 0.3314,                 1.5457,                 1.7646,                  1.797,              0.0007327,              0.0007327,              0.0007327
