                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5567,                 2.5427,                 1.5828,                0.24842,                0.16974,                0.06551,                0.02977,                 2.0442,                 24.121,                 2.3057,             0.00033077,             0.00033077,             0.00033077
                      2,                  1.646,                 2.2107,                 1.6324,                0.29693,                0.28776,                0.23695,                0.14276,                 1.7074,                 2.5363,                 1.7938,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.6521,                 2.1467,                 1.6057,                0.21157,                 0.2419,                0.17621,                0.09552,                 1.7935,                 2.7984,                 1.8099,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.6105,                 2.0638,                 1.5904,                0.28698,                0.44185,                0.29408,                0.18101,                 1.5776,                 2.3588,                 1.6195,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.5484,                 1.9141,                 1.5229,                0.27484,                0.43131,                0.28787,                 0.1615,                 1.6739,                 2.2286,                  1.679,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.5208,                 1.8648,                 1.5152,                0.31495,                0.45698,                0.32326,                0.19482,                 1.6133,                 2.4343,                 1.6058,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.4868,                 1.7864,                 1.4871,                0.31841,                0.45579,                0.32899,                0.20608,                 1.5603,                 1.9246,                 1.6092,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.4321,                 1.7566,                 1.4724,                 0.4145,                0.37043,                0.32129,                0.19425,                 1.5252,                 2.1729,                 1.6126,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.4479,                 1.6903,                 1.4673,                0.36164,                 0.3937,                0.33931,                 0.2078,                 1.5445,                 2.2954,                 1.5709,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.4376,                 1.7055,                 1.4516,                0.41331,                0.44173,                0.39253,                0.24349,                 1.5732,                 1.7579,                 1.6113,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.4009,                  1.649,                 1.4473,                0.45672,                0.47801,                0.44319,                0.27052,                 1.4837,                 1.6689,                 1.5341,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.4134,                 1.6455,                 1.4443,                0.41842,                 0.4309,                 0.3608,                 0.2223,                 1.5154,                   2.03,                 1.5878,               0.000901,               0.000901,               0.000901
                     13,                 1.3561,                 1.6034,                 1.4212,                0.47795,                0.43163,                0.41629,                0.26396,                  1.445,                 1.7107,                 1.5168,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.3894,                 1.5696,                 1.4299,                0.33777,                0.38735,                0.29858,                0.17935,                 1.6617,                 1.9902,                 1.6551,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.3675,                 1.5598,                 1.4112,                0.55511,                0.44188,                0.45972,                0.27408,                  1.493,                 1.5738,                 1.5294,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.3752,                 1.5549,                 1.4187,                0.49738,                 0.4567,                0.45799,                0.28844,                 1.4337,                 1.5805,                 1.5053,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.3459,                 1.5162,                  1.412,                0.44946,                0.52128,                 0.4739,                0.29239,                  1.431,                 1.6147,                 1.4903,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.3226,                 1.4742,                 1.3923,                 0.4938,                0.46546,                0.44421,                0.27965,                 1.4347,                 1.6156,                  1.522,              0.0008416,              0.0008416,              0.0008416
