                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7504,                 3.9282,                 3.7124,                0.45679,                0.31187,                0.23638,                0.11437,                 2.2387,                 3.6494,                  3.038,             0.00033077,             0.00033077,             0.00033077
                      2,                 2.0601,                  3.012,                 2.6645,                0.24462,                0.39185,                0.24307,                0.13672,                 1.9712,                 4.7266,                 2.4603,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.8824,                  2.738,                 2.2836,                0.35488,                0.40102,                   0.32,                 0.1988,                 1.7674,                  2.683,                 2.1473,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.7647,                 2.5425,                 2.1282,                0.42369,                 0.4289,                0.35803,                0.22458,                 1.6943,                 2.5289,                 2.0337,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.7131,                  2.366,                 2.0359,                0.39913,                0.41314,                0.35833,                0.22219,                 1.7029,                 2.2028,                  2.016,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.6708,                 2.2235,                 1.9695,                0.36555,                0.48581,                0.36098,                0.23648,                  1.683,                 2.7584,                 1.9858,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.5991,                 2.1549,                 1.9268,                0.37831,                0.43718,                0.36024,                0.22979,                 1.6714,                 2.7109,                 1.9595,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.5933,                 2.1029,                 1.9027,                0.47875,                0.42107,                0.40227,                0.25984,                 1.6418,                 2.1032,                 1.9083,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.5853,                 2.0215,                 1.8803,                  0.502,                0.44614,                0.42532,                0.27153,                 1.6517,                 2.1336,                  1.922,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.5643,                 1.9719,                 1.8705,                0.51295,                0.47264,                0.45714,                0.29532,                 1.6166,                 1.9749,                 1.8706,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.5488,                 1.9483,                  1.848,                0.60208,                0.41099,                0.44859,                 0.2902,                 1.6106,                 2.0016,                 1.8707,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.5071,                 1.8734,                 1.8198,                0.42741,                0.46636,                0.39607,                 0.2536,                 1.6381,                 2.1829,                 1.9027,               0.000901,               0.000901,               0.000901
