                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5665,                 2.5323,                 1.5922,                 0.1971,                0.24672,                0.10145,                0.06133,                 1.7456,                    inf,                  1.898,             0.00033077,             0.00033077,             0.00033077
                      2,                 1.6411,                 2.2092,                 1.6272,                0.22873,                0.37242,                 0.2157,                0.12701,                 1.8907,                 3.0817,                 1.9241,             0.00065753,             0.00065753,             0.00065753
                      3,                  1.654,                 2.1598,                 1.5953,                0.20162,                0.30252,                0.15843,                0.08167,                 1.7789,                  3.576,                  1.789,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.6145,                 2.0382,                 1.5801,                0.23856,                  0.399,                0.23054,                0.12974,                 1.7661,                 3.5884,                  1.746,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.5595,                 1.9208,                 1.5163,                0.22295,                0.43601,                0.29015,                0.17616,                 1.6301,                 2.2867,                 1.6332,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.5263,                 1.8783,                 1.5086,                0.29524,                0.40123,                0.30617,                 0.1777,                 1.6827,                 2.1436,                 1.6128,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.5002,                 1.7997,                 1.4836,                0.30269,                0.35956,                0.27659,                0.16608,                 1.5926,                 2.1736,                 1.6533,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.4298,                 1.7529,                 1.4705,                0.39744,                0.44796,                0.36656,                0.22667,                 1.5182,                 1.8434,                 1.5681,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.4511,                 1.7091,                 1.4595,                 0.3926,                0.49091,                0.38825,                0.24126,                 1.5144,                 1.7687,                 1.5504,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.4328,                 1.7035,                 1.4511,                0.37956,                0.41698,                0.37371,                0.23089,                 1.5219,                 1.9701,                 1.5603,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.3962,                 1.6644,                 1.4499,                0.38391,                0.45904,                0.35374,                 0.2199,                 1.4688,                 2.0629,                 1.5362,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.4244,                 1.6712,                 1.4495,                0.45106,                0.41283,                0.38843,                0.25082,                 1.5249,                 1.7589,                 1.5642,               0.000901,               0.000901,               0.000901
                     13,                 1.3504,                 1.5934,                 1.4142,                0.39659,                0.46456,                0.40657,                0.25683,                 1.4807,                 1.7068,                 1.5301,              0.0008911,              0.0008911,              0.0008911
                     14,                  1.386,                 1.5784,                 1.4237,                0.47359,                0.44531,                0.42295,                0.26783,                 1.4669,                   1.77,                  1.527,              0.0008812,              0.0008812,              0.0008812
                     15,                  1.363,                 1.5623,                 1.4017,                0.50321,                0.49065,                0.43431,                 0.2646,                 1.4637,                 1.6677,                 1.5166,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.3697,                 1.5572,                  1.406,                0.44171,                0.46075,                0.43099,                0.26518,                 1.4638,                 1.6211,                 1.5133,              0.0008614,              0.0008614,              0.0008614
