                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5658,                 2.5735,                 1.5618,                0.18275,                0.25765,                0.17417,                0.09541,                 1.7687,                 3.9735,                 1.8486,             0.00033077,             0.00033077,             0.00033077
                      2,                 1.6507,                 2.2123,                 1.6335,                0.18512,                0.28695,                0.14544,                0.07186,                 1.9329,                 5.0745,                  1.952,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.6608,                 2.1716,                 1.5894,                0.13213,                0.27072,                0.16527,                 0.0847,                 1.7697,                 3.2284,                 1.8167,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.6185,                  2.044,                 1.5852,                0.27588,                0.38437,                0.27438,                0.16185,                 1.6497,                 2.3689,                 1.7334,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.5522,                  1.925,                 1.5105,                0.30296,                0.42591,                0.30655,                0.17815,                 1.5967,                 2.0736,                 1.6212,              0.0009703,              0.0009703,              0.0009703
                      6,                  1.536,                 1.8668,                 1.5094,                0.34308,                0.43098,                0.32365,                0.18595,                 1.6914,                 1.9903,                 1.6527,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.5116,                 1.8088,                  1.489,                0.29542,                0.43136,                0.31776,                0.19694,                 1.5322,                 2.2277,                 1.5637,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.4357,                 1.7451,                 1.4659,                0.35542,                0.38862,                0.30591,                0.18421,                 1.5275,                 1.9647,                 1.5768,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.4448,                 1.7105,                  1.455,                0.44438,                0.44894,                0.41231,                0.25762,                 1.5488,                  1.723,                  1.542,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.4259,                 1.6928,                  1.439,                0.37576,                0.46179,                0.40626,                0.25047,                 1.4958,                 1.8507,                 1.5373,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.4012,                 1.6413,                 1.4411,                0.42555,                 0.4205,                0.39487,                0.24319,                 1.5179,                 1.7778,                 1.5548,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.4216,                  1.641,                 1.4422,                0.39518,                 0.4472,                0.40242,                0.25507,                  1.448,                 1.7713,                 1.5238,               0.000901,               0.000901,               0.000901
                     13,                 1.3494,                 1.5948,                 1.4117,                0.40281,                0.49992,                0.43231,                0.27394,                 1.4251,                 1.6629,                 1.5019,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.3853,                 1.5713,                 1.4211,                0.50414,                0.43506,                0.42787,                0.26758,                  1.462,                  1.701,                 1.5366,              0.0008812,              0.0008812,              0.0008812
                     15,                  1.356,                 1.5579,                 1.3948,                0.47858,                0.50476,                0.44686,                0.27692,                 1.4903,                 1.5683,                 1.5263,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.3845,                  1.559,                 1.4112,                0.50272,                0.44939,                 0.4414,                0.27449,                  1.446,                 1.5801,                 1.5081,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.3421,                 1.5093,                 1.4037,                0.43501,                 0.4918,                0.43073,                0.27326,                 1.4372,                 1.7233,                 1.5007,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.3267,                 1.4902,                 1.3909,                0.44325,                0.47262,                0.43706,                0.26872,                 1.4309,                 1.5888,                 1.5149,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.3427,                 1.5037,                 1.3851,                0.50544,                0.45547,                0.46813,                0.29462,                 1.4423,                 1.5554,                 1.4949,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.3273,                 1.4888,                 1.3848,                0.49998,                0.43598,                 0.4694,                0.30218,                 1.4147,                 1.6954,                 1.4848,              0.0008218,              0.0008218,              0.0008218
                     21,                  1.332,                 1.4937,                 1.3974,                0.49721,                0.50525,                0.46106,                0.29183,                 1.4581,                 1.5678,                 1.5138,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.3144,                 1.4673,                 1.3856,                0.47566,                0.50441,                0.46892,                0.30039,                 1.4016,                 1.5854,                 1.4642,               0.000802,               0.000802,               0.000802
                     23,                 1.3204,                 1.4103,                 1.3587,                 0.4805,                0.51415,                0.48516,                0.30175,                 1.4154,                 1.4992,                 1.4787,              0.0007921,              0.0007921,              0.0007921
                     24,                   1.31,                 1.4505,                 1.3781,                 0.5448,                0.48197,                0.48413,                 0.3029,                 1.4313,                 1.5245,                 1.5122,              0.0007822,              0.0007822,              0.0007822
                     25,                 1.2941,                  1.418,                 1.3738,                0.47813,                0.49243,                0.48336,                0.30744,                  1.413,                 1.4924,                 1.4853,              0.0007723,              0.0007723,              0.0007723
                     26,                 1.2714,                 1.4302,                   1.36,                0.47568,                0.51393,                0.48684,                0.30943,                 1.3827,                 1.4821,                 1.4777,              0.0007624,              0.0007624,              0.0007624
                     27,                 1.2796,                 1.3512,                 1.3507,                0.48424,                0.49782,                0.49026,                0.31715,                 1.4336,                 1.4937,                 1.5034,              0.0007525,              0.0007525,              0.0007525
                     28,                 1.3056,                 1.4156,                 1.3646,                0.47862,                0.49379,                0.44372,                0.27221,                 1.4573,                  1.632,                 1.5248,              0.0007426,              0.0007426,              0.0007426
                     29,                 1.2706,                  1.342,                 1.3509,                0.49152,                0.49938,                0.48212,                0.30255,                 1.4309,                  1.517,                 1.4878,              0.0007327,              0.0007327,              0.0007327
                     30,                 1.2695,                 1.3465,                 1.3404,                0.48452,                0.52412,                0.50034,                0.31837,                 1.4109,                 1.5801,                 1.4675,              0.0007228,              0.0007228,              0.0007228
                     31,                 1.2634,                 1.3169,                 1.3416,                0.53941,                0.52985,                0.52562,                0.32481,                 1.4076,                 1.4158,                 1.4795,              0.0007129,              0.0007129,              0.0007129
                     32,                 1.2633,                 1.3424,                  1.358,                0.53119,                0.50507,                0.50399,                0.32006,                 1.4413,                 1.4573,                 1.5048,               0.000703,               0.000703,               0.000703
                     33,                 1.2677,                 1.3116,                 1.3455,                0.52769,                0.49374,                0.48813,                0.30368,                 1.4144,                 1.4561,                 1.4902,              0.0006931,              0.0006931,              0.0006931
                     34,                 1.2505,                 1.3194,                 1.3467,                0.57935,                0.51359,                0.51022,                0.32529,                  1.398,                 1.4619,                 1.4567,              0.0006832,              0.0006832,              0.0006832
                     35,                 1.2263,                 1.3004,                 1.3394,                0.49882,                0.52313,                0.51617,                0.32519,                 1.4059,                 1.4081,                 1.4751,              0.0006733,              0.0006733,              0.0006733
                     36,                 1.2542,                 1.2974,                  1.342,                0.44545,                0.46624,                 0.4563,                0.27168,                 1.4141,                 1.6034,                 1.4755,              0.0006634,              0.0006634,              0.0006634
                     37,                 1.2444,                 1.2846,                 1.3409,                0.49158,                0.50618,                0.49619,                0.31576,                 1.4063,                 1.5012,                 1.4702,              0.0006535,              0.0006535,              0.0006535
                     38,                 1.2192,                 1.2843,                 1.3141,                0.52133,                 0.5302,                0.52149,                 0.3322,                 1.3958,                 1.3727,                 1.4667,              0.0006436,              0.0006436,              0.0006436
                     39,                 1.2587,                 1.2718,                 1.3271,                0.50678,                0.55005,                0.50314,                0.31606,                 1.3877,                 1.4789,                  1.461,              0.0006337,              0.0006337,              0.0006337
                     40,                 1.2236,                 1.2445,                 1.3239,                0.54172,                0.50219,                0.51614,                0.32974,                 1.4073,                 1.3892,                 1.4752,              0.0006238,              0.0006238,              0.0006238
                     41,                 1.2409,                 1.2554,                 1.3227,                0.52122,                0.53528,                0.51699,                0.32253,                 1.3993,                 1.3737,                 1.4798,              0.0006139,              0.0006139,              0.0006139
                     42,                 1.2382,                 1.2637,                 1.3303,                0.55692,                0.51516,                0.51974,                0.33174,                 1.4021,                 1.4167,                 1.4717,               0.000604,               0.000604,               0.000604
                     43,                 1.2115,                 1.2173,                 1.3236,                0.53007,                0.52027,                0.50007,                0.31067,                 1.4139,                 1.4647,                 1.4638,              0.0005941,              0.0005941,              0.0005941
                     44,                 1.2197,                 1.2285,                 1.3179,                0.51726,                0.51803,                 0.4999,                0.30979,                 1.4344,                 1.4551,                 1.4883,              0.0005842,              0.0005842,              0.0005842
