                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.487,                 2.9298,                 1.5253,                0.34376,                0.31745,                0.26085,                0.17252,                 1.5927,                 2.5929,                 1.5116,             0.00033077,             0.00033077,             0.00033077
                      2,                 1.4676,                 2.2918,                 1.4814,                0.37968,                0.48479,                0.34938,                 0.2108,                 1.7076,                 3.7527,                 1.6423,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.5166,                 2.1304,                 1.4796,                0.40761,                0.46811,                0.37806,                0.24349,                 1.6385,                 2.1466,                 1.5576,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.4744,                 1.9872,                 1.4654,                0.40901,                0.44338,                0.36912,                0.24268,                  1.662,                 2.1332,                 1.5766,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.4621,                  1.869,                 1.4424,                0.52272,                0.42316,                0.42595,                0.26687,                 1.6471,                 1.9861,                 1.5416,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.4221,                 1.7555,                 1.4224,                0.45297,                0.45564,                0.41748,                 0.2686,                  1.605,                 2.0024,                 1.5392,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.3799,                 1.7064,                 1.4161,                0.45402,                0.48816,                0.41651,                0.27158,                 1.6092,                 2.2264,                 1.5192,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.3867,                 1.6684,                 1.4086,                0.49633,                0.44649,                0.41464,                0.26339,                 1.5798,                 1.9084,                 1.5254,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.3997,                  1.644,                 1.4056,                0.53305,                0.47159,                0.45897,                0.30084,                 1.5361,                 1.7391,                 1.4747,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.3605,                 1.5926,                 1.3982,                0.51542,                0.46002,                0.46362,                0.29514,                 1.5563,                 1.7644,                 1.5173,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.3621,                 1.5711,                  1.396,                0.52711,                0.47959,                0.45845,                0.31049,                 1.5199,                 1.7095,                 1.4953,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.3299,                 1.5191,                 1.3801,                0.48431,                0.43502,                0.41439,                0.26927,                 1.5365,                 1.9151,                 1.4992,               0.000901,               0.000901,               0.000901
                     13,                 1.3553,                 1.5495,                 1.3952,                0.47805,                0.50514,                0.46786,                0.30591,                 1.5076,                 1.7174,                 1.4987,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.3283,                 1.4872,                 1.3664,                0.50442,                0.47584,                0.46499,                0.30774,                 1.5364,                  1.678,                 1.4531,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.3399,                 1.4961,                  1.372,                0.47675,                0.46948,                0.44426,                0.29349,                 1.5109,                 1.7358,                 1.4658,              0.0008713,              0.0008713,              0.0008713
