                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7649,                 3.9033,                 3.7454,                0.37439,                0.27871,                 0.2116,                0.10598,                  2.114,                 3.1065,                 3.0223,             0.00033077,             0.00033077,             0.00033077
                      2,                 2.0415,                 2.9823,                 2.7015,                0.37985,                0.33451,                0.31018,                0.16331,                 1.8457,                 2.9176,                 2.4181,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.8847,                 2.7338,                 2.3179,                0.26587,                0.35957,                0.26209,                0.14346,                 1.7767,                 3.3001,                 2.2164,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.7644,                 2.5186,                   2.16,                0.35606,                0.46506,                0.33918,                0.20756,                 1.7154,                 2.5837,                 2.1028,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.7176,                 2.3109,                  2.041,                0.37111,                0.45127,                0.36628,                0.21742,                 1.6569,                 2.2787,                 2.0243,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.6818,                 2.2251,                 2.0114,                0.56321,                0.31291,                0.31113,                0.18818,                 1.5952,                 2.3965,                 1.9254,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.6393,                 2.1222,                 1.9542,                0.37291,                0.40447,                0.38886,                0.23687,                  1.644,                 2.2552,                 2.0026,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.5686,                 2.0445,                 1.8956,                0.39479,                0.35873,                0.29709,                0.16743,                 1.6198,                 2.4213,                 1.9684,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.6079,                 2.0128,                 1.9036,                0.48164,                0.35163,                0.36292,                0.21958,                 1.5933,                 2.1858,                 1.9307,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.5783,                 1.9806,                  1.853,                0.48821,                0.44433,                0.42673,                0.26081,                 1.5432,                 2.1162,                 1.8486,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.5589,                 1.9471,                 1.8583,                0.48332,                0.49431,                0.43429,                0.26269,                 1.5521,                 2.2023,                 1.8544,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.5629,                  1.934,                 1.8322,                0.37209,                0.44731,                0.37582,                0.21867,                 1.5498,                 2.0776,                 1.8546,               0.000901,               0.000901,               0.000901
                     13,                 1.4912,                 1.8589,                 1.7975,                0.47624,                0.48346,                0.43746,                0.27129,                 1.5028,                 1.8806,                 1.8062,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.5131,                 1.8072,                 1.8018,                0.47662,                0.50384,                0.45527,                0.28669,                 1.5146,                  1.831,                 1.8128,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.5045,                 1.8082,                 1.7753,                0.52718,                0.44457,                0.47025,                0.28842,                 1.5783,                 1.8803,                 1.8462,              0.0008713,              0.0008713,              0.0008713
