                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7327,                 3.9238,                 3.7579,                0.26255,                0.31169,                0.20497,                 0.1151,                 2.2046,                 3.2448,                  3.035,             0.00033077,             0.00033077,             0.00033077
                      2,                   2.04,                 2.9917,                 2.6504,                0.34975,                0.35487,                0.28526,                0.17877,                 1.8685,                 3.1962,                 2.3737,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.8591,                 2.7269,                 2.2617,                0.28835,                0.42629,                0.28994,                0.17873,                 1.7935,                 2.8517,                 2.1304,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.7608,                 2.5387,                 2.1332,                0.42169,                0.42891,                0.36379,                0.23017,                 1.6991,                 2.2901,                 2.0507,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.7024,                   2.36,                 2.0375,                0.37161,                 0.4388,                0.34049,                0.20857,                 1.7577,                 2.2645,                 2.0772,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.6698,                 2.2024,                 1.9837,                0.36262,                0.43132,                0.34097,                0.21049,                 1.7219,                 2.4858,                 2.0407,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.5943,                 2.1574,                 1.9455,                0.39313,                 0.4523,                0.36329,                0.23653,                 1.6842,                 2.6547,                 1.9665,              0.0009505,              0.0009505,              0.0009505
                      8,                   1.59,                 2.1237,                 1.9104,                0.43414,                0.41615,                0.37927,                0.25135,                 1.6179,                  2.215,                 1.8993,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.5851,                  2.017,                 1.8901,                0.47451,                0.48944,                0.44732,                0.28983,                 1.6354,                 2.0967,                 1.9257,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.5523,                 1.9651,                 1.8619,                0.41292,                0.45881,                0.42149,                0.27553,                 1.5815,                 2.1033,                 1.8513,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.5305,                 1.9439,                 1.8448,                0.56247,                0.44314,                0.43901,                0.28064,                 1.6262,                 2.0518,                 1.8767,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.4993,                   1.87,                 1.8082,                0.52844,                 0.4463,                0.44544,                0.28593,                 1.6046,                 1.9732,                 1.8603,               0.000901,               0.000901,               0.000901
                     13,                 1.5294,                 1.9034,                 1.8086,                 0.5041,                0.48743,                0.46624,                0.30395,                 1.6051,                 1.9491,                 1.8851,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.5064,                 1.8291,                 1.7929,                0.50709,                0.43172,                0.43151,                0.28216,                 1.5633,                 2.0314,                 1.8168,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.5062,                 1.8138,                 1.7897,                0.44332,                0.49737,                0.44918,                0.28801,                 1.5688,                 1.9572,                  1.824,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.5011,                 1.8001,                 1.7738,                0.48987,                 0.4797,                0.45527,                0.30485,                 1.5649,                 1.8989,                 1.8324,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.4792,                 1.7787,                 1.7538,                0.53591,                0.41119,                0.43971,                0.29077,                 1.5866,                 1.9092,                 1.8378,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.4451,                 1.7623,                 1.7479,                0.52347,                0.42833,                0.44487,                0.29397,                 1.5766,                 1.9681,                 1.8093,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.4513,                 1.7247,                 1.7237,                0.53867,                0.49426,                0.47176,                0.30767,                 1.5585,                 1.8315,                 1.8123,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.4557,                 1.6963,                 1.7534,                0.57083,                0.47759,                0.45605,                0.30242,                 1.5584,                 1.9558,                 1.7873,              0.0008218,              0.0008218,              0.0008218
                     21,                 1.4474,                  1.655,                 1.7213,                0.54051,                0.48289,                0.46623,                0.31223,                 1.5522,                 1.8568,                 1.8053,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.4124,                 1.6582,                  1.704,                0.50188,                0.50973,                0.48842,                0.32234,                 1.5632,                 1.8922,                 1.8087,               0.000802,               0.000802,               0.000802
                     23,                 1.4322,                 1.6422,                 1.7028,                0.46535,                0.45211,                0.42436,                0.28211,                 1.5126,                 1.9245,                 1.7497,              0.0007921,              0.0007921,              0.0007921
                     24,                 1.4271,                 1.6747,                 1.7168,                0.55986,                0.49198,                0.48867,                0.32162,                  1.557,                 1.8245,                 1.8003,              0.0007822,              0.0007822,              0.0007822
                     25,                 1.4115,                  1.608,                 1.6918,                0.57925,                0.48716,                0.49828,                0.32941,                 1.5353,                 1.8144,                  1.782,              0.0007723,              0.0007723,              0.0007723
                     26,                 1.4206,                 1.6061,                 1.6953,                0.58139,                0.49295,                0.49362,                0.32117,                  1.571,                 1.8459,                    1.8,              0.0007624,              0.0007624,              0.0007624
                     27,                 1.3999,                 1.5613,                 1.6697,                0.59029,                 0.4847,                0.51207,                0.34416,                 1.5395,                 1.7904,                 1.7992,              0.0007525,              0.0007525,              0.0007525
                     28,                 1.3948,                 1.5928,                 1.6651,                0.55479,                0.48551,                0.48259,                 0.3205,                 1.5442,                 1.8378,                 1.7874,              0.0007426,              0.0007426,              0.0007426
                     29,                 1.3845,                 1.5318,                 1.6749,                0.55626,                0.45915,                 0.4906,                0.32538,                 1.5304,                 1.7839,                  1.775,              0.0007327,              0.0007327,              0.0007327
                     30,                 1.3699,                 1.5363,                 1.6579,                0.54366,                0.51719,                0.50573,                 0.3343,                 1.5318,                 1.7855,                 1.7703,              0.0007228,              0.0007228,              0.0007228
                     31,                 1.3813,                 1.4994,                 1.6515,                0.54622,                0.47626,                0.49369,                0.33312,                  1.532,                 1.8201,                 1.7539,              0.0007129,              0.0007129,              0.0007129
                     32,                 1.3995,                 1.5495,                 1.6889,                0.52012,                0.48134,                0.46001,                0.30901,                 1.5306,                  1.921,                 1.7899,               0.000703,               0.000703,               0.000703
                     33,                 1.3637,                  1.486,                 1.6513,                0.51646,                0.50894,                0.49942,                0.33543,                 1.5113,                 1.7653,                 1.7484,              0.0006931,              0.0006931,              0.0006931
                     34,                 1.3701,                 1.4973,                 1.6464,                0.53474,                0.52187,                 0.4979,                0.33436,                 1.5353,                 1.7859,                 1.7736,              0.0006832,              0.0006832,              0.0006832
                     35,                 1.3437,                 1.4478,                 1.6312,                0.57584,                 0.5048,                0.51582,                0.33679,                 1.5529,                 1.7474,                 1.7744,              0.0006733,              0.0006733,              0.0006733
                     36,                 1.3335,                 1.4742,                 1.6293,                0.55578,                 0.5357,                 0.5148,                  0.346,                 1.5527,                 1.8778,                 1.7793,              0.0006634,              0.0006634,              0.0006634
                     37,                 1.3696,                 1.4832,                 1.6663,                0.56456,                0.48586,                0.49572,                0.33262,                 1.5242,                 1.7899,                  1.777,              0.0006535,              0.0006535,              0.0006535
                     38,                 1.3222,                 1.4454,                 1.6177,                0.56824,                0.51334,                0.50574,                0.33906,                 1.5281,                 1.8031,                 1.7845,              0.0006436,              0.0006436,              0.0006436
                     39,                 1.3591,                   1.42,                 1.6182,                0.57547,                0.50131,                0.49928,                0.32806,                 1.5771,                 1.8246,                 1.8037,              0.0006337,              0.0006337,              0.0006337
                     40,                  1.323,                 1.4064,                 1.6138,                 0.5581,                0.51309,                0.50499,                0.33412,                 1.5335,                 1.8187,                  1.762,              0.0006238,              0.0006238,              0.0006238
                     41,                 1.3341,                 1.4129,                 1.5976,                0.48128,                0.50825,                0.47411,                0.31495,                 1.5424,                 1.8811,                  1.784,              0.0006139,              0.0006139,              0.0006139
                     42,                 1.3178,                 1.3767,                 1.6111,                0.56494,                0.50591,                0.49704,                0.32587,                 1.5469,                 1.8361,                 1.7712,               0.000604,               0.000604,               0.000604
                     43,                 1.3261,                 1.3571,                 1.5994,                0.56204,                0.53537,                0.51243,                0.34843,                  1.538,                 1.7396,                 1.7737,              0.0005941,              0.0005941,              0.0005941
                     44,                 1.3058,                 1.3333,                 1.5863,                0.54165,                0.49926,                 0.4876,                0.32678,                  1.541,                   1.86,                 1.7646,              0.0005842,              0.0005842,              0.0005842
                     45,                  1.317,                 1.3682,                 1.5913,                0.51515,                0.51165,                0.48685,                0.32711,                 1.5447,                 1.8415,                 1.7746,              0.0005743,              0.0005743,              0.0005743
                     46,                 1.2511,                 1.3448,                 1.5888,                0.53917,                 0.5188,                0.50261,                0.33723,                 1.5375,                 1.8244,                 1.7694,              0.0005644,              0.0005644,              0.0005644
                     47,                    1.3,                 1.3376,                 1.5826,                0.56938,                 0.5059,                0.51067,                0.34239,                 1.5394,                 1.8251,                 1.7635,              0.0005545,              0.0005545,              0.0005545
                     48,                  1.296,                 1.3143,                 1.5776,                 0.5704,                0.50758,                0.49709,                0.33529,                 1.5454,                  1.822,                 1.7709,              0.0005446,              0.0005446,              0.0005446
                     49,                 1.3143,                 1.2971,                 1.5769,                0.55974,                0.50383,                 0.4979,                0.33132,                 1.5369,                 1.7676,                 1.7728,              0.0005347,              0.0005347,              0.0005347
                     50,                 1.3042,                 1.2784,                 1.5657,                0.57095,                0.48812,                0.51146,                0.33718,                 1.5764,                 1.8217,                 1.7942,              0.0005248,              0.0005248,              0.0005248
                     51,                 1.2639,                 1.2867,                  1.574,                0.62443,                 0.4953,                 0.5086,                0.33923,                 1.5461,                 1.7827,                 1.7933,              0.0005149,              0.0005149,              0.0005149
                     52,                 1.2562,                 1.2454,                 1.5534,                0.58365,                0.49745,                0.50545,                0.33574,                 1.5629,                 1.8736,                 1.7968,               0.000505,               0.000505,               0.000505
                     53,                  1.269,                 1.2673,                 1.5533,                0.56129,                0.50641,                0.51939,                0.34393,                 1.5623,                 1.7778,                 1.7954,              0.0004951,              0.0004951,              0.0004951
