                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7558,                 3.9142,                 3.7665,                0.22182,                0.30669,                0.21012,                0.10923,                 2.0668,                 3.1232,                 3.0005,             0.00033077,             0.00033077,             0.00033077
                      2,                  2.025,                 2.9824,                 2.6955,                0.27409,                0.39388,                0.29757,                0.15524,                 1.8403,                 2.6874,                 2.5203,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.8649,                 2.7334,                  2.315,                  0.277,                0.38556,                0.25149,                0.15121,                 1.7609,                 3.0924,                 2.2369,             0.00097769,             0.00097769,             0.00097769
                      4,                  1.767,                 2.5365,                 2.1855,                0.33519,                 0.4372,                0.33947,                0.20058,                 1.6838,                 2.4514,                 2.1523,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.7085,                 2.3164,                 2.0671,                0.39732,                0.40354,                0.36469,                0.20569,                 1.7306,                 2.3403,                 2.1116,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.6662,                 2.2475,                 2.0321,                0.27482,                0.40956,                0.29941,                 0.1717,                  1.611,                 2.5159,                 2.0067,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.6383,                 2.1427,                  1.984,                0.35602,                0.45531,                0.38141,                0.23472,                 1.6296,                 2.2486,                 1.9735,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.5674,                 2.0719,                 1.9311,                0.43916,                0.38248,                0.36293,                0.21619,                 1.6321,                 2.2384,                 2.0242,              0.0009406,              0.0009406,              0.0009406
                      9,                  1.604,                 2.0268,                 1.9367,                0.46147,                0.44924,                0.43381,                0.26657,                 1.5454,                 2.0081,                  1.894,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.5708,                 1.9758,                 1.8861,                0.47469,                0.45715,                0.42472,                 0.2566,                 1.5952,                 2.0765,                 1.9609,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.5519,                 1.9367,                 1.8898,                0.44254,                 0.4438,                0.40664,                0.24747,                 1.5993,                 2.3787,                 1.9194,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.5604,                 1.9364,                 1.8684,                0.41521,                0.49203,                0.42094,                0.25074,                 1.5568,                 1.9846,                 1.9158,               0.000901,               0.000901,               0.000901
                     13,                 1.5029,                 1.8448,                 1.8389,                0.44973,                0.45403,                0.42468,                0.26655,                 1.5225,                 1.9867,                 1.8778,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.5233,                 1.8241,                 1.8479,                0.46374,                0.47344,                0.43554,                0.26519,                 1.5664,                 2.0824,                 1.8801,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.5079,                 1.8077,                 1.8049,                0.47709,                 0.4586,                0.43171,                0.25711,                 1.5545,                 2.0794,                 1.8873,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.5023,                 1.8159,                 1.8213,                0.54632,                0.43863,                0.45146,                0.27858,                 1.5591,                 1.9547,                 1.8969,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.4722,                 1.7461,                 1.8211,                0.45608,                0.52482,                0.48657,                 0.3042,                 1.5672,                 1.7997,                 1.8661,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.4596,                 1.7205,                 1.7821,                0.47865,                 0.5079,                0.46615,                0.28719,                 1.5397,                 1.8125,                 1.8508,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.4763,                 1.7404,                 1.7759,                0.55937,                0.45676,                0.46169,                0.29173,                 1.5383,                 1.9237,                 1.8431,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.4516,                 1.6995,                 1.7719,                0.47673,                0.45227,                0.45837,                0.28172,                 1.5182,                 1.9962,                 1.8467,              0.0008218,              0.0008218,              0.0008218
                     21,                 1.4448,                 1.7057,                  1.776,                0.48382,                0.49041,                0.47545,                0.29248,                 1.4964,                   1.76,                 1.8165,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.4365,                 1.6588,                  1.738,                0.51415,                0.50419,                0.47923,                0.30184,                 1.4959,                 1.7428,                 1.8135,               0.000802,               0.000802,               0.000802
                     23,                 1.4444,                 1.6022,                   1.72,                0.50047,                0.50001,                0.48615,                0.30054,                 1.4897,                 1.8036,                 1.8039,              0.0007921,              0.0007921,              0.0007921
                     24,                 1.4302,                 1.6404,                 1.7561,                0.49437,                0.49773,                0.50233,                0.30978,                 1.5131,                 1.7336,                 1.8187,              0.0007822,              0.0007822,              0.0007822
                     25,                 1.4088,                 1.6446,                 1.7361,                0.48451,                  0.475,                0.45343,                0.27709,                 1.5271,                 1.9259,                 1.8179,              0.0007723,              0.0007723,              0.0007723
                     26,                 1.3843,                 1.6271,                  1.701,                0.48443,                0.54282,                0.50015,                0.31424,                 1.4949,                 1.6945,                 1.7999,              0.0007624,              0.0007624,              0.0007624
                     27,                  1.394,                 1.5498,                 1.7089,                0.50828,                0.51087,                0.48178,                0.30387,                 1.4818,                 1.7523,                 1.7847,              0.0007525,              0.0007525,              0.0007525
                     28,                 1.4163,                  1.589,                 1.7096,                0.58425,                0.46311,                0.47884,                 0.2972,                 1.5267,                 1.7607,                 1.8252,              0.0007426,              0.0007426,              0.0007426
                     29,                 1.3893,                 1.5224,                 1.6925,                0.52737,                0.48748,                0.48718,                0.30434,                 1.4835,                 1.7918,                 1.7883,              0.0007327,              0.0007327,              0.0007327
                     30,                 1.3883,                  1.544,                 1.6825,                0.43703,                0.52393,                0.48229,                0.30796,                 1.4786,                 1.8744,                 1.7974,              0.0007228,              0.0007228,              0.0007228
                     31,                 1.3693,                 1.5054,                 1.6758,                0.51131,                0.49652,                0.47072,                0.29359,                 1.4953,                 1.8673,                 1.8003,              0.0007129,              0.0007129,              0.0007129
                     32,                 1.3679,                 1.5381,                 1.6927,                0.53423,                0.46688,                0.47862,                0.30915,                 1.4932,                 1.7181,                  1.803,               0.000703,               0.000703,               0.000703
                     33,                 1.3682,                 1.4824,                 1.6788,                0.45547,                0.45611,                0.46242,                0.29455,                 1.4862,                 1.7848,                 1.7917,              0.0006931,              0.0006931,              0.0006931
                     34,                 1.3721,                  1.489,                 1.6855,                0.48373,                0.52738,                0.49243,                0.31674,                 1.4711,                 1.6506,                 1.7804,              0.0006832,              0.0006832,              0.0006832
                     35,                 1.3371,                 1.4868,                 1.6758,                0.54635,                0.49794,                 0.5031,                0.31579,                 1.4888,                 1.7028,                 1.7908,              0.0006733,              0.0006733,              0.0006733
                     36,                 1.3519,                 1.4611,                 1.6839,                0.57348,                0.48898,                0.49816,                0.31145,                 1.5028,                 1.6636,                 1.7761,              0.0006634,              0.0006634,              0.0006634
                     37,                 1.3528,                 1.4576,                 1.6742,                0.50844,                0.50374,                0.48083,                0.29515,                   1.49,                 1.7677,                 1.7831,              0.0006535,              0.0006535,              0.0006535
                     38,                 1.3199,                 1.4307,                 1.6349,                0.59251,                0.53273,                0.51819,                0.32145,                 1.4798,                 1.6781,                   1.78,              0.0006436,              0.0006436,              0.0006436
