                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2543,                 3.5591,                 1.6874,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00032,                0.00032,                0.00032
                      2,                 1.1761,                 2.5712,                 1.5523,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00064357,             0.00064357,             0.00064357
                      3,                 1.1809,                 2.3454,                 1.5535,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0009606,              0.0009606,              0.0009606
                      4,                  1.184,                 2.2204,                 1.5503,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00097031,             0.00097031,             0.00097031
                      5,                 1.1559,                 2.1375,                 1.5529,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00097031,             0.00097031,             0.00097031
                      6,                 1.1669,                 2.0154,                 1.5237,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00096041,             0.00096041,             0.00096041
                      7,                 1.1731,                 1.9356,                 1.5301,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00095052,             0.00095052,             0.00095052
                      8,                 1.1426,                 1.8875,                 1.5222,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00094062,             0.00094062,             0.00094062
                      9,                 1.1329,                 1.7675,                 1.4829,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00093072,             0.00093072,             0.00093072
                     10,                 1.1088,                 1.7891,                 1.4878,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00092083,             0.00092083,             0.00092083
                     11,                 1.1116,                 1.7204,                 1.4657,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00091093,             0.00091093,             0.00091093
                     12,                 1.0915,                 1.6484,                 1.4542,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00090103,             0.00090103,             0.00090103
                     13,                 1.0871,                 1.6489,                 1.4344,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00089114,             0.00089114,             0.00089114
                     14,                 1.0924,                 1.6154,                 1.4674,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00088124,             0.00088124,             0.00088124
                     15,                 1.0884,                 1.6101,                 1.4513,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00087134,             0.00087134,             0.00087134
                     16,                 1.0545,                 1.5503,                 1.4427,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00086144,             0.00086144,             0.00086144
                     17,                 1.0915,                 1.5603,                 1.4514,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00085155,             0.00085155,             0.00085155
                     18,                  1.077,                 1.5467,                 1.4553,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00084165,             0.00084165,             0.00084165
                     19,                 1.0869,                  1.532,                 1.4478,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00083175,             0.00083175,             0.00083175
                     20,                 1.0584,                 1.5205,                 1.4295,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00082186,             0.00082186,             0.00082186
                     21,                 1.0577,                 1.4926,                 1.4301,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00081196,             0.00081196,             0.00081196
