                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.1496,                  4.333,                 3.8912,                0.68805,                0.02623,                0.01258,                  0.004,                 3.0412,                 4.7621,                 3.6234,             0.00033077,             0.00033077,             0.00033077
                      2,                  2.578,                  3.517,                  2.997,                0.59045,                0.22897,                 0.1196,                0.05506,                    2.3,                 4.1322,                 2.8543,             0.00065753,             0.00065753,             0.00065753
                      3,                 2.2576,                 2.9139,                 2.4753,                0.15849,                0.23062,                0.11659,                0.05451,                 2.0148,                  3.333,                   2.26,             0.00097769,             0.00097769,             0.00097769
                      4,                 2.0143,                 2.5879,                 2.2299,                0.33634,                0.36031,                0.20496,                0.11715,                 1.7843,                 2.7461,                 1.9867,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.8777,                 2.3948,                 2.0493,                0.22289,                 0.3957,                0.23756,                0.14855,                 1.7682,                 2.4002,                 1.8951,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.8012,                  2.279,                 1.9461,                0.17107,                 0.3222,                0.19882,                0.10932,                 1.7589,                 2.5847,                 1.8768,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.7269,                  2.181,                 1.8562,                0.22276,                0.40187,                0.26971,                0.16559,                 1.6724,                 2.1995,                 1.7851,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.6527,                 2.1029,                 1.8241,                0.25548,                0.49344,                0.26707,                0.16398,                 1.6595,                 2.3057,                 1.7681,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.6737,                 2.0317,                 1.7859,                0.27227,                0.42628,                0.28473,                0.17276,                 1.6195,                 2.0199,                 1.7253,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.6428,                 2.0177,                 1.7513,                0.27565,                0.49231,                0.31037,                0.18157,                  1.617,                 2.0715,                 1.7251,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.6223,                      2,                 1.7531,                0.32227,                0.45783,                0.32053,                 0.1984,                 1.6481,                 2.1269,                  1.694,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.6214,                 1.9839,                 1.7335,                0.30925,                0.46938,                0.31578,                0.19619,                 1.5761,                 1.9632,                 1.6759,               0.000901,               0.000901,               0.000901
                     13,                 1.5314,                 1.9203,                 1.6964,                0.37484,                0.46186,                0.34602,                0.21701,                  1.614,                 1.8921,                 1.6886,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.5503,                 1.8856,                 1.6864,                0.28995,                0.39251,                0.29843,                0.18539,                 1.5499,                  2.156,                 1.6976,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.5342,                 1.8897,                 1.6598,                0.45544,                0.40973,                0.35853,                0.21807,                 1.5752,                 1.8467,                 1.6502,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.5351,                 1.8709,                  1.664,                0.37842,                0.43655,                0.35122,                0.21604,                 1.5973,                 2.1669,                 1.7087,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.5142,                 1.8404,                 1.6671,                0.39813,                 0.4235,                  0.359,                 0.2335,                 1.4865,                 1.8611,                 1.6175,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.4801,                 1.7934,                 1.6322,                0.37883,                0.45011,                0.35888,                 0.2257,                 1.5238,                 1.8047,                 1.6328,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.5188,                 1.8193,                  1.639,                0.48897,                0.39788,                 0.3717,                0.23594,                 1.5387,                 1.8806,                  1.641,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.4843,                 1.8268,                 1.6208,                0.37806,                0.44133,                0.36831,                0.23431,                 1.5513,                 1.8198,                 1.6462,              0.0008218,              0.0008218,              0.0008218
                     21,                 1.4828,                 1.8099,                 1.6346,                0.46552,                0.40862,                0.38686,                0.24978,                 1.5154,                 1.8158,                 1.6148,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.4609,                 1.7678,                 1.6158,                0.46094,                0.45482,                0.39674,                0.25363,                 1.4866,                 1.6919,                 1.6042,               0.000802,               0.000802,               0.000802
