                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4828,                 2.9079,                 1.5061,                0.35373,                0.37552,                0.28406,                0.17087,                 1.6834,                  2.645,                 1.5723,             0.00033077,             0.00033077,             0.00033077
                      2,                 1.4676,                  2.271,                 1.4672,                0.41183,                  0.438,                0.34216,                0.21354,                  1.652,                 3.0923,                 1.6261,             0.00065753,             0.00065753,             0.00065753
                      3,                   1.51,                 2.1027,                 1.4637,                0.43572,                0.43999,                0.36434,                0.23335,                 1.6407,                 2.2105,                 1.5825,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.4713,                 1.9606,                 1.4538,                0.47968,                0.45271,                0.42535,                0.27315,                 1.5826,                 1.9647,                 1.5308,              0.0009703,              0.0009703,              0.0009703
                      5,                  1.465,                 1.8605,                 1.4413,                0.41625,                0.41554,                0.34778,                0.21183,                 1.6585,                 2.2801,                 1.5396,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.4248,                 1.7722,                 1.4212,                0.52908,                0.42977,                 0.4065,                0.25916,                  1.615,                 1.9175,                 1.5742,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.3701,                 1.7043,                 1.4084,                0.38719,                 0.5212,                0.39302,                0.25465,                 1.5648,                 2.2197,                  1.514,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.3836,                 1.6742,                 1.4044,                0.50401,                0.44136,                0.43116,                0.27857,                 1.5381,                 1.7754,                 1.5121,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.3913,                 1.6278,                 1.3946,                 0.4929,                0.47228,                0.46609,                0.30421,                 1.5192,                 1.7056,                 1.4672,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.3678,                 1.5738,                 1.3954,                0.49036,                0.47848,                0.44864,                0.29114,                 1.5739,                 1.7961,                 1.5293,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.3415,                 1.5578,                 1.3866,                0.44431,                0.43668,                0.38845,                0.25382,                 1.5638,                 2.0481,                 1.5155,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.3306,                 1.5015,                  1.375,                0.50984,                0.48864,                0.47071,                0.30917,                 1.5226,                 1.6531,                 1.4774,               0.000901,               0.000901,               0.000901
                     13,                 1.3545,                 1.5201,                  1.375,                0.64782,                 0.4396,                0.49697,                0.32816,                 1.5265,                 1.6245,                 1.4737,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.3327,                 1.4874,                 1.3571,                0.56481,                0.46902,                0.45442,                0.30108,                 1.5349,                 1.7484,                 1.4532,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.3331,                 1.4788,                 1.3695,                0.57052,                0.47179,                0.46855,                0.31398,                 1.5005,                 1.7018,                 1.4697,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.3538,                 1.4811,                 1.3723,                0.56556,                0.46413,                0.47437,                0.31497,                  1.493,                  1.676,                 1.4596,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.3261,                 1.4625,                 1.3562,                0.53377,                 0.4656,                 0.4807,                0.32827,                 1.4854,                 1.7247,                 1.4548,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.3006,                 1.4407,                 1.3535,                0.53772,                0.50485,                0.48351,                0.32295,                 1.4872,                 1.6132,                 1.4534,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.2975,                 1.4282,                 1.3421,                0.51218,                0.49837,                0.49019,                0.32713,                 1.4971,                 1.5899,                 1.4636,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.3097,                 1.4145,                 1.3648,                0.54199,                0.50877,                0.49778,                0.33237,                 1.4902,                 1.5652,                 1.4745,              0.0008218,              0.0008218,              0.0008218
                     21,                  1.295,                 1.3726,                 1.3369,                0.50653,                0.51592,                0.48158,                0.32427,                 1.4692,                 1.5951,                 1.4455,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.2634,                  1.359,                 1.3224,                0.54252,                0.46296,                0.45134,                0.30245,                 1.4694,                 1.7129,                 1.4308,               0.000802,               0.000802,               0.000802
                     23,                 1.2857,                  1.351,                  1.325,                0.54351,                0.47666,                0.46703,                0.31481,                 1.4546,                 1.6374,                 1.4264,              0.0007921,              0.0007921,              0.0007921
                     24,                 1.2815,                 1.3907,                 1.3423,                0.52145,                0.48204,                0.47422,                0.31433,                 1.4856,                 1.6513,                 1.4363,              0.0007822,              0.0007822,              0.0007822
                     25,                 1.2719,                 1.3257,                 1.3146,                0.53299,                0.49891,                0.48814,                0.32835,                  1.492,                 1.6091,                 1.4352,              0.0007723,              0.0007723,              0.0007723
                     26,                 1.2801,                 1.3342,                 1.3282,                0.54319,                0.47872,                0.47978,                0.31861,                 1.5044,                 1.6574,                 1.4559,              0.0007624,              0.0007624,              0.0007624
                     27,                 1.2713,                 1.3155,                  1.316,                0.57659,                0.48367,                0.49895,                0.33925,                 1.4728,                 1.6148,                 1.4425,              0.0007525,              0.0007525,              0.0007525
                     28,                 1.2695,                 1.3231,                 1.3272,                0.54155,                0.49699,                0.48546,                0.31886,                 1.4833,                 1.7046,                 1.4508,              0.0007426,              0.0007426,              0.0007426
                     29,                 1.2628,                 1.3018,                  1.317,                0.53627,                0.49894,                0.48707,                0.32737,                 1.4905,                 1.5629,                 1.4494,              0.0007327,              0.0007327,              0.0007327
                     30,                 1.2414,                 1.2886,                 1.3133,                0.52735,                0.48701,                0.49156,                0.33226,                 1.4614,                 1.5822,                 1.4151,              0.0007228,              0.0007228,              0.0007228
                     31,                  1.249,                 1.2528,                 1.3092,                 0.5478,                0.50109,                0.49234,                0.32591,                 1.4776,                 1.6026,                 1.4277,              0.0007129,              0.0007129,              0.0007129
                     32,                  1.282,                 1.3067,                 1.3364,                0.56479,                0.48614,                0.48601,                0.32553,                 1.4659,                 1.5882,                 1.4363,               0.000703,               0.000703,               0.000703
                     33,                 1.2504,                 1.2535,                 1.3126,                0.55561,                 0.4824,                0.48362,                0.32703,                 1.4804,                 1.5482,                 1.4378,              0.0006931,              0.0006931,              0.0006931
                     34,                 1.2672,                 1.2805,                 1.3175,                0.54522,                0.50844,                0.49001,                0.33317,                 1.4732,                 1.5674,                  1.423,              0.0006832,              0.0006832,              0.0006832
                     35,                 1.2332,                 1.2443,                 1.2997,                0.58805,                0.50927,                0.50787,                0.33845,                 1.4966,                 1.5478,                 1.4496,              0.0006733,              0.0006733,              0.0006733
                     36,                 1.2263,                 1.2679,                 1.3065,                0.59265,                0.47923,                0.48658,                0.32205,                 1.4826,                 1.6511,                 1.4388,              0.0006634,              0.0006634,              0.0006634
                     37,                 1.2534,                 1.2453,                 1.3191,                 0.5759,                0.49675,                0.50533,                0.33277,                  1.493,                 1.5486,                  1.457,              0.0006535,              0.0006535,              0.0006535
                     38,                 1.2236,                 1.2459,                 1.2934,                0.53345,                0.48964,                0.47836,                0.32262,                 1.4812,                 1.5594,                 1.4413,              0.0006436,              0.0006436,              0.0006436
                     39,                 1.2515,                  1.221,                 1.2953,                0.54851,                0.50757,                0.50962,                0.33386,                 1.4681,                 1.5733,                 1.4379,              0.0006337,              0.0006337,              0.0006337
                     40,                 1.2151,                  1.191,                 1.2886,                0.57501,                0.48261,                0.48487,                0.32171,                  1.475,                 1.5962,                 1.4312,              0.0006238,              0.0006238,              0.0006238
                     41,                 1.2169,                 1.2266,                 1.2825,                0.50899,                0.53437,                0.49018,                0.33025,                 1.4799,                 1.5986,                 1.4384,              0.0006139,              0.0006139,              0.0006139
                     42,                 1.2064,                 1.1851,                 1.2862,                0.55716,                0.50653,                0.50685,                0.33826,                  1.479,                 1.5217,                  1.457,               0.000604,               0.000604,               0.000604
                     43,                 1.2194,                 1.1751,                 1.2793,                0.57727,                0.48275,                 0.5053,                0.33555,                 1.4704,                 1.5396,                 1.4415,              0.0005941,              0.0005941,              0.0005941
                     44,                 1.1873,                 1.1387,                 1.2761,                 0.5357,                0.49888,                0.47751,                0.32055,                 1.4715,                 1.6214,                 1.4312,              0.0005842,              0.0005842,              0.0005842
                     45,                 1.2059,                 1.1771,                  1.274,                0.50713,                 0.5048,                0.47819,                0.32307,                  1.487,                 1.5878,                 1.4541,              0.0005743,              0.0005743,              0.0005743
