                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7277,                 3.9034,                 3.7299,                0.53879,                0.21986,                0.19577,                0.10169,                 2.1564,                  3.225,                 3.0999,             0.00033077,             0.00033077,             0.00033077
                      2,                 2.0464,                  3.023,                  2.688,                0.34682,                0.35947,                0.28485,                0.16698,                 1.8425,                 2.6927,                 2.4361,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.8786,                 2.7639,                 2.3091,                0.23445,                0.47749,                0.24101,                0.14843,                 1.7423,                 4.7857,                 2.1731,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.7749,                 2.5705,                  2.174,                0.32186,                0.43957,                0.31539,                0.19563,                 1.6744,                 2.6003,                 2.0819,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.7276,                 2.3467,                 2.0592,                 0.3619,                0.42176,                0.35575,                0.22026,                 1.6366,                 2.2833,                 1.9929,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.6729,                 2.2559,                 2.0184,                0.30053,                0.40047,                0.32222,                 0.2022,                 1.6334,                 2.3122,                 2.0082,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.6429,                 2.1517,                 1.9711,                0.32888,                0.40425,                0.31103,                0.19322,                  1.614,                  2.511,                 1.9592,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.5752,                 2.0919,                 1.9194,                0.47829,                0.44234,                0.41876,                0.26118,                 1.5575,                 1.9541,                 1.8974,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.5948,                 2.0168,                 1.9077,                0.43795,                0.43684,                0.42504,                0.26423,                 1.5293,                 1.9565,                 1.8844,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.5735,                 2.0001,                 1.8707,                0.57188,                0.38377,                0.38362,                0.23493,                 1.5785,                  2.177,                 1.9069,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.5536,                 1.9631,                 1.8726,                0.55027,                0.37685,                0.42911,                0.25493,                 1.6074,                    2.3,                 1.9212,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.5698,                 1.9383,                 1.8575,                0.36145,                0.43291,                0.36209,                0.22935,                 1.5566,                  2.081,                 1.9067,               0.000901,               0.000901,               0.000901
