                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  2.693,                 3.8912,                 3.6865,                 0.2916,                0.25935,                0.20368,                0.08547,                 2.0911,                  2.914,                 2.9571,             0.00033077,             0.00033077,             0.00033077
                      2,                 1.9989,                 2.9757,                 2.6525,                0.27384,                0.40587,                0.27855,                0.15866,                 1.7688,                 2.7511,                 2.3383,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.8535,                 2.7065,                 2.2764,                0.43319,                0.27001,                 0.2531,                0.14856,                 1.6853,                 3.9983,                 2.1105,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.7478,                  2.532,                   2.14,                0.27032,                0.45778,                0.31105,                0.17638,                 1.6962,                 2.7344,                 2.1261,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.7128,                 2.3158,                 2.0416,                 0.3533,                0.37541,                0.34887,                0.21007,                 1.6827,                 2.3051,                 2.0149,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.6676,                 2.2386,                  2.017,                0.36538,                0.40464,                0.35976,                0.21818,                 1.6163,                 2.3144,                 1.9439,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.6329,                 2.1457,                 1.9562,                0.39407,                0.41458,                0.38014,                0.23151,                 1.5773,                 2.2022,                 1.9177,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.5652,                 2.0755,                 1.9035,                0.42344,                0.43631,                 0.3928,                0.24051,                 1.5818,                 2.0378,                 1.9166,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.5988,                 1.9992,                 1.9031,                0.43566,                0.44077,                0.41429,                 0.2625,                 1.5553,                  1.978,                 1.9095,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.5797,                 1.9581,                 1.8634,                0.44944,                0.43287,                  0.431,                0.26764,                 1.5652,                 2.1289,                 1.8626,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.5467,                 1.9285,                 1.8501,                0.43554,                0.40603,                0.40666,                0.24309,                 1.5977,                 2.2873,                 1.9012,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.5622,                 1.9364,                 1.8441,                0.44025,                 0.4408,                 0.4223,                0.25735,                 1.5626,                 1.9868,                 1.8801,               0.000901,               0.000901,               0.000901
                     13,                  1.502,                 1.8581,                 1.8119,                0.54432,                 0.4601,                0.46017,                0.29261,                 1.4826,                 1.8614,                  1.806,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.5105,                 1.8151,                 1.8041,                0.47611,                0.44354,                0.45176,                0.27909,                 1.5318,                 1.8588,                 1.8298,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.5071,                 1.7919,                 1.7812,                0.48918,                0.51672,                0.47019,                0.28454,                 1.6085,                  1.833,                 1.8635,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.4962,                 1.7822,                  1.788,                0.47218,                0.48688,                0.46121,                0.29519,                  1.499,                 1.8431,                 1.8092,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.4683,                 1.7391,                  1.795,                0.44639,                0.45987,                0.43901,                0.27476,                   1.57,                 1.8575,                 1.8312,              0.0008515,              0.0008515,              0.0008515
                     18,                  1.444,                 1.7078,                 1.7514,                0.45123,                0.48448,                0.43666,                0.26464,                 1.5326,                 1.8747,                 1.8313,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.4749,                 1.7307,                 1.7556,                0.49167,                0.51437,                0.48891,                0.30814,                 1.5451,                 1.7824,                 1.8323,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.4442,                  1.698,                 1.7463,                0.47776,                0.52109,                0.47552,                0.29504,                 1.5118,                 1.8531,                 1.8084,              0.0008218,              0.0008218,              0.0008218
                     21,                 1.4411,                 1.6947,                 1.7553,                0.50809,                0.45169,                0.45068,                0.28791,                 1.5105,                 1.9165,                 1.8114,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.4315,                 1.6584,                 1.7175,                  0.513,                0.46341,                0.47112,                0.29791,                 1.4741,                 1.7795,                 1.7777,               0.000802,               0.000802,               0.000802
                     23,                 1.4365,                 1.6099,                 1.6977,                 0.5684,                0.45535,                 0.4975,                0.31815,                 1.4731,                  1.723,                  1.748,              0.0007921,              0.0007921,              0.0007921
                     24,                 1.4263,                 1.6424,                 1.7265,                 0.5625,                0.49014,                0.51032,                0.31852,                 1.4889,                 1.6494,                 1.8042,              0.0007822,              0.0007822,              0.0007822
                     25,                 1.4085,                 1.6182,                 1.7191,                0.52099,                0.51607,                0.49457,                0.30968,                 1.5194,                  1.865,                 1.7888,              0.0007723,              0.0007723,              0.0007723
                     26,                 1.3797,                  1.606,                 1.6845,                0.62727,                0.46004,                0.49685,                0.31343,                  1.494,                  1.696,                 1.7779,              0.0007624,              0.0007624,              0.0007624
                     27,                 1.3925,                  1.529,                 1.6897,                0.57513,                0.49449,                 0.4958,                 0.3099,                 1.4737,                 1.7143,                 1.7631,              0.0007525,              0.0007525,              0.0007525
                     28,                 1.4063,                 1.5917,                 1.6928,                0.53084,                0.53437,                 0.5129,                0.32871,                 1.4467,                 1.6454,                  1.738,              0.0007426,              0.0007426,              0.0007426
                     29,                 1.3757,                 1.5285,                 1.6723,                0.49607,                0.49478,                0.46704,                0.29469,                 1.4772,                 1.7305,                 1.7587,              0.0007327,              0.0007327,              0.0007327
                     30,                 1.3919,                 1.5311,                 1.6722,                0.48527,                0.48978,                0.46901,                0.29732,                 1.4847,                 1.8442,                 1.7743,              0.0007228,              0.0007228,              0.0007228
                     31,                 1.3684,                 1.4895,                 1.6585,                0.49606,                0.51449,                0.50061,                0.32086,                 1.4722,                 1.6977,                 1.7532,              0.0007129,              0.0007129,              0.0007129
                     32,                 1.3741,                 1.5207,                 1.6791,                0.53946,                0.48878,                0.50167,                 0.3174,                 1.4844,                 1.7337,                 1.7723,               0.000703,               0.000703,               0.000703
                     33,                 1.3688,                 1.4889,                 1.6667,                0.49165,                0.47395,                0.45531,                0.29188,                 1.4786,                 1.7573,                  1.773,              0.0006931,              0.0006931,              0.0006931
                     34,                 1.3639,                 1.4788,                 1.6658,                0.51603,                0.51039,                0.50717,                0.32706,                 1.4721,                 1.6419,                 1.7456,              0.0006832,              0.0006832,              0.0006832
                     35,                 1.3351,                 1.4861,                 1.6576,                0.50532,                 0.5056,                0.47946,                0.30276,                   1.47,                 1.7803,                 1.7727,              0.0006733,              0.0006733,              0.0006733
                     36,                 1.3507,                  1.459,                 1.6728,                0.59368,                0.47746,                0.50298,                0.31587,                 1.5052,                 1.7212,                  1.778,              0.0006634,              0.0006634,              0.0006634
                     37,                  1.343,                 1.4486,                 1.6544,                0.49668,                0.52705,                0.47964,                0.29746,                  1.505,                 1.7261,                 1.7906,              0.0006535,              0.0006535,              0.0006535
                     38,                   1.33,                 1.4402,                 1.6244,                0.51473,                 0.5369,                0.50553,                0.32145,                 1.4966,                 1.7179,                 1.7642,              0.0006436,              0.0006436,              0.0006436
