                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7703,                 3.8967,                 3.7201,                0.32828,                0.35991,                0.25126,                0.12968,                 2.0458,                 3.1806,                 2.9447,             0.00033077,             0.00033077,             0.00033077
                      2,                 2.0526,                 3.0273,                 2.6927,                0.32909,                0.40722,                0.29674,                0.15049,                 1.8504,                  2.594,                 2.4749,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.8776,                 2.7282,                 2.3141,                0.33515,                    0.4,                0.30274,                0.18698,                 1.7209,                 3.3535,                 2.1445,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.7568,                 2.5386,                 2.1585,                0.36128,                0.37531,                0.33162,                0.19963,                 1.6802,                 3.1135,                 2.0797,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.7282,                  2.321,                  2.037,                0.39394,                0.37031,                0.34024,                0.20241,                 1.6854,                 2.4078,                 2.0195,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.6741,                 2.2449,                 2.0128,                0.57174,                0.30269,                0.30707,                0.18286,                 1.6581,                  2.884,                 1.9927,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.6225,                 2.1227,                 1.9459,                0.56461,                0.35146,                0.37422,                0.22511,                 1.6198,                  2.139,                 1.9422,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.5695,                 2.0688,                 1.9079,                 0.4415,                 0.4263,                0.40085,                0.24176,                 1.5703,                  2.059,                 1.9029,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.5985,                 2.0238,                 1.9012,                0.49181,                0.38422,                0.41138,                 0.2537,                 1.5388,                 2.0216,                  1.865,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.5717,                 1.9631,                 1.8557,                0.39575,                0.47444,                0.41133,                0.25064,                 1.5367,                 2.1022,                 1.8359,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.5415,                 1.9331,                  1.852,                0.40842,                0.44052,                0.38539,                0.23345,                 1.5951,                 2.3465,                 1.8977,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.5587,                 1.9372,                  1.834,                0.46316,                0.45674,                0.42414,                0.25131,                 1.5475,                 1.9498,                 1.8616,               0.000901,               0.000901,               0.000901
                     13,                 1.4939,                 1.8507,                 1.8034,                 0.4738,                0.47583,                  0.439,                0.27452,                 1.4967,                 1.9219,                 1.8057,              0.0008911,              0.0008911,              0.0008911
                     14,                  1.509,                 1.8139,                 1.8016,                0.44499,                 0.4948,                0.46268,                0.28316,                 1.5127,                 1.9259,                 1.7988,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.4957,                 1.7905,                 1.7641,                0.63206,                0.41873,                0.49397,                0.31116,                 1.5139,                 1.7441,                 1.8145,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.4951,                 1.8022,                 1.7841,                0.49983,                0.46555,                0.46156,                 0.2875,                 1.4888,                  1.824,                 1.7997,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.4686,                 1.7455,                 1.7831,                0.52369,                0.49408,                0.48417,                0.30737,                 1.5238,                 1.8033,                 1.7941,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.4511,                 1.7118,                 1.7465,                0.49422,                0.54157,                0.49098,                 0.3048,                 1.4913,                 1.7736,                 1.7965,              0.0008416,              0.0008416,              0.0008416
                     19,                  1.478,                 1.7257,                 1.7489,                 0.4724,                0.48574,                0.44663,                0.27653,                 1.4757,                 1.8094,                 1.7763,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.4489,                 1.7019,                 1.7391,                0.48011,                0.46571,                0.45942,                0.27893,                 1.5094,                 1.9184,                 1.8044,              0.0008218,              0.0008218,              0.0008218
                     21,                 1.4379,                 1.7025,                 1.7425,                0.50569,                0.49857,                0.48526,                0.29557,                 1.5164,                 1.7996,                 1.8105,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.4278,                 1.6566,                 1.7068,                 0.4646,                0.50158,                 0.4742,                0.30548,                 1.4718,                 1.7065,                 1.7821,               0.000802,               0.000802,               0.000802
                     23,                 1.4351,                 1.6133,                 1.6841,                0.49991,                0.51357,                0.49401,                0.31753,                 1.4803,                 1.7685,                 1.7628,              0.0007921,              0.0007921,              0.0007921
                     24,                 1.4171,                 1.6444,                 1.7157,                0.47097,                0.48921,                0.46551,                0.29349,                 1.5016,                 1.7935,                 1.7866,              0.0007822,              0.0007822,              0.0007822
                     25,                 1.4015,                 1.6048,                 1.7054,                0.51549,                0.47947,                0.48149,                0.30227,                 1.5101,                 1.8007,                 1.7972,              0.0007723,              0.0007723,              0.0007723
                     26,                 1.3901,                 1.6177,                 1.6852,                0.46424,                0.53205,                0.49281,                0.31604,                 1.4897,                 1.6789,                 1.7916,              0.0007624,              0.0007624,              0.0007624
                     27,                 1.3891,                  1.545,                 1.6742,                0.51114,                0.48836,                0.46905,                0.29667,                 1.4981,                 1.7776,                 1.7831,              0.0007525,              0.0007525,              0.0007525
                     28,                 1.4041,                 1.5772,                 1.6809,                0.52305,                0.49269,                0.49954,                0.31921,                 1.4853,                 1.6896,                 1.7718,              0.0007426,              0.0007426,              0.0007426
                     29,                 1.3787,                 1.5229,                 1.6621,                0.54903,                0.50436,                0.49577,                0.30829,                  1.505,                 1.7044,                 1.7891,              0.0007327,              0.0007327,              0.0007327
                     30,                 1.3857,                 1.5195,                 1.6543,                0.43394,                 0.5304,                 0.4566,                0.29123,                 1.4843,                 1.9308,                 1.7748,              0.0007228,              0.0007228,              0.0007228
                     31,                 1.3705,                 1.4855,                 1.6472,                0.54808,                0.50872,                0.50274,                0.31882,                 1.4525,                 1.7355,                  1.743,              0.0007129,              0.0007129,              0.0007129
                     32,                 1.3742,                 1.5153,                 1.6747,                0.50988,                0.45144,                0.47158,                0.29955,                 1.5143,                 1.7457,                 1.7906,               0.000703,               0.000703,               0.000703
                     33,                   1.36,                 1.4829,                 1.6554,                0.48319,                0.45773,                0.45367,                0.27865,                 1.5323,                 1.8203,                 1.8189,              0.0006931,              0.0006931,              0.0006931
                     34,                 1.3577,                 1.4732,                 1.6515,                0.55306,                0.52312,                0.51962,                0.33198,                 1.4821,                 1.6206,                 1.7567,              0.0006832,              0.0006832,              0.0006832
                     35,                 1.3307,                 1.4633,                 1.6487,                0.51641,                0.48253,                0.49133,                0.30469,                  1.495,                 1.7807,                 1.7982,              0.0006733,              0.0006733,              0.0006733
                     36,                 1.3503,                 1.4593,                 1.6657,                0.52772,                0.53266,                0.51019,                0.32161,                 1.5139,                 1.6536,                 1.7737,              0.0006634,              0.0006634,              0.0006634
                     37,                 1.3514,                 1.4607,                 1.6467,                0.59796,                0.45877,                0.49803,                0.31034,                 1.4993,                 1.8019,                 1.7798,              0.0006535,              0.0006535,              0.0006535
                     38,                 1.3255,                 1.4381,                 1.6177,                0.55907,                0.51542,                0.49985,                0.32195,                  1.511,                 1.6641,                 1.7871,              0.0006436,              0.0006436,              0.0006436
                     39,                 1.3469,                 1.4257,                 1.6293,                0.53116,                 0.4953,                0.49942,                0.31379,                 1.4875,                  1.724,                 1.7899,              0.0006337,              0.0006337,              0.0006337
                     40,                 1.3166,                 1.3887,                 1.6275,                0.52798,                0.51074,                0.49675,                0.30799,                 1.4925,                 1.7613,                 1.7629,              0.0006238,              0.0006238,              0.0006238
                     41,                 1.3393,                 1.4107,                 1.6243,                0.48342,                0.54565,                0.49328,                0.32098,                 1.4821,                 1.6985,                 1.7745,              0.0006139,              0.0006139,              0.0006139
                     42,                 1.3222,                  1.392,                 1.6127,                0.56121,                0.48038,                0.50755,                0.32083,                 1.5126,                 1.6901,                 1.7871,               0.000604,               0.000604,               0.000604
                     43,                 1.3039,                 1.3541,                 1.6106,                0.56742,                0.52585,                0.49804,                0.31486,                 1.4615,                 1.7398,                 1.7485,              0.0005941,              0.0005941,              0.0005941
                     44,                  1.327,                  1.376,                 1.6221,                0.49486,                0.50652,                0.49508,                0.31471,                 1.5164,                 1.7412,                 1.7975,              0.0005842,              0.0005842,              0.0005842
