                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.6981,                 3.9334,                 3.7286,                0.31166,                0.39293,                0.25022,                0.13876,                 2.1467,                 3.1337,                 2.9064,             0.00033077,             0.00033077,             0.00033077
                      2,                 2.0166,                 2.9939,                 2.6249,                 0.3636,                0.39371,                    0.3,                0.18813,                 1.9109,                 3.6813,                  2.391,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.8566,                 2.7267,                 2.2427,                0.40288,                0.43936,                0.34338,                 0.2178,                 1.7812,                  2.496,                  2.191,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.7574,                 2.5279,                 2.1003,                0.37645,                 0.4319,                 0.3524,                 0.2215,                 1.6624,                 2.3337,                 2.0253,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.7023,                 2.3815,                 2.0114,                0.37596,                0.40808,                0.35085,                0.20883,                 1.7431,                 2.3309,                 2.0364,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.6548,                 2.2453,                 1.9447,                0.37454,                0.47181,                0.36093,                 0.2298,                 1.6825,                 2.5124,                 1.9794,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.5953,                 2.1613,                  1.909,                0.49649,                0.38416,                0.39947,                0.26103,                 1.6479,                 2.4149,                 1.9571,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.5883,                 2.0996,                 1.8794,                0.43704,                 0.4463,                0.40408,                0.26253,                 1.6018,                 2.0976,                 1.8524,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.5979,                 2.0266,                  1.865,                0.45804,                0.47264,                0.43009,                0.27809,                  1.607,                 2.0996,                 1.8718,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.5537,                 1.9703,                 1.8334,                0.43974,                0.42074,                0.41154,                0.26993,                 1.5899,                 2.1445,                 1.8424,              0.0009208,              0.0009208,              0.0009208
                     11,                  1.534,                 1.9349,                  1.817,                0.50362,                0.43902,                0.42342,                0.27478,                 1.5861,                 2.0709,                 1.8434,              0.0009109,              0.0009109,              0.0009109
