                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.71559,                 3.8721,                 1.0111,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00032,                0.00032,                0.00032
                      2,                0.70091,                 2.8408,                0.93929,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00064356,             0.00064356,             0.00064356
                      3,                0.70477,                 2.6382,                0.92219,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00096059,             0.00096059,             0.00096059
                      4,                 0.7039,                 2.5622,                0.94527,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00097029,             0.00097029,             0.00097029
                      5,                0.72264,                 2.4601,                0.96189,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00097029,             0.00097029,             0.00097029
                      6,                 0.6993,                 2.3183,                0.92897,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00096039,             0.00096039,             0.00096039
                      7,                0.69709,                 2.2295,                0.92996,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00095049,             0.00095049,             0.00095049
                      8,                0.67228,                 2.1538,                0.90807,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00094058,             0.00094058,             0.00094058
                      9,                0.68127,                 2.1214,                0.89746,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00093068,             0.00093068,             0.00093068
                     10,                0.68631,                 2.1193,                0.91673,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00092078,             0.00092078,             0.00092078
                     11,                0.66018,                 1.9922,                0.90577,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00091087,             0.00091087,             0.00091087
                     12,                0.66057,                 1.9767,                0.89773,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00090097,             0.00090097,             0.00090097
                     13,                 0.6606,                 1.9294,                0.89348,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00089107,             0.00089107,             0.00089107
