                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2514,                 3.2727,                 1.2931,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00032,                0.00032,                0.00032
                      2,                 1.2128,                 2.3754,                 1.2144,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00064356,             0.00064356,             0.00064356
                      3,                 1.1806,                 2.1255,                 1.1997,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00096058,             0.00096058,             0.00096058
                      4,                 1.2097,                 2.0402,                 1.2126,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00097027,             0.00097027,             0.00097027
                      5,                 1.1627,                 1.9568,                 1.1763,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00097027,             0.00097027,             0.00097027
                      6,                 1.1581,                 1.9159,                 1.1887,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00096037,             0.00096037,             0.00096037
                      7,                 1.1517,                 1.8491,                 1.1933,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00095046,             0.00095046,             0.00095046
                      8,                 1.1546,                 1.7583,                 1.1783,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00094055,             0.00094055,             0.00094055
                      9,                 1.1329,                 1.6664,                 1.1499,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00093064,             0.00093064,             0.00093064
                     10,                 1.1477,                 1.6298,                 1.1649,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00092073,             0.00092073,             0.00092073
                     11,                 1.1296,                 1.6118,                 1.1624,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00091082,             0.00091082,             0.00091082
                     12,                 1.1177,                  1.545,                 1.1509,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00090092,             0.00090092,             0.00090092
                     13,                 1.1066,                 1.5403,                 1.1389,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00089101,             0.00089101,             0.00089101
                     14,                 1.0745,                 1.4921,                 1.1073,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0008811,              0.0008811,              0.0008811
                     15,                 1.0972,                 1.4844,                 1.1386,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00087119,             0.00087119,             0.00087119
                     16,                 1.0868,                 1.4601,                 1.1183,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00086128,             0.00086128,             0.00086128
                     17,                 1.0852,                 1.4501,                 1.1157,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00085137,             0.00085137,             0.00085137
                     18,                 1.0621,                  1.421,                 1.1246,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00084146,             0.00084146,             0.00084146
                     19,                  1.077,                 1.4274,                 1.1195,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00083156,             0.00083156,             0.00083156
                     20,                 1.0671,                 1.3734,                 1.1054,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00082165,             0.00082165,             0.00082165
                     21,                 1.0788,                  1.437,                 1.1176,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00081174,             0.00081174,             0.00081174
                     22,                 1.0693,                  1.365,                 1.1205,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00080183,             0.00080183,             0.00080183
                     23,                  1.038,                 1.3473,                 1.0894,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00079192,             0.00079192,             0.00079192
                     24,                 1.0553,                 1.3034,                 1.0932,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00078201,             0.00078201,             0.00078201
