                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4813,                  2.985,                 1.5279,                 0.4605,                0.33988,                0.30347,                0.19524,                 1.6137,                 2.5641,                 1.5467,             0.00033077,             0.00033077,             0.00033077
                      2,                 1.4732,                 2.3059,                 1.4939,                0.43979,                0.38725,                0.37251,                0.23212,                 1.6824,                 3.3128,                 1.6503,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.5109,                 2.1367,                  1.488,                0.34952,                0.44001,                0.35246,                  0.227,                 1.6708,                 2.3226,                 1.6783,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.4762,                 1.9655,                 1.4649,                0.48024,                0.48029,                0.44487,                 0.2853,                 1.5899,                 1.8557,                 1.5325,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.4529,                 1.8519,                 1.4396,                0.48296,                0.44128,                0.41217,                 0.2672,                 1.5916,                 1.9236,                 1.5691,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.4079,                 1.7298,                 1.4258,                0.36753,                 0.4543,                0.36825,                0.23735,                  1.577,                 2.0159,                 1.5269,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.3759,                 1.7023,                 1.4213,                0.45741,                0.44341,                0.39146,                 0.2526,                 1.6018,                  2.826,                 1.5318,              0.0009505,              0.0009505,              0.0009505
                      8,                  1.374,                  1.661,                 1.4083,                0.53621,                0.44926,                0.44061,                0.28624,                 1.5754,                 1.8257,                 1.5155,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.3992,                 1.6328,                  1.408,                 0.4843,                0.47288,                0.43617,                0.28412,                 1.5591,                 1.9078,                 1.4861,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.3755,                 1.5791,                 1.4051,                0.51754,                0.46077,                0.45888,                0.29255,                 1.6045,                 1.8348,                 1.6093,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.3585,                 1.5677,                 1.4013,                0.52247,                0.45922,                0.45864,                0.30236,                 1.5472,                 1.6713,                 1.5123,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.3209,                 1.5169,                 1.3828,                0.52405,                 0.4724,                0.44433,                0.28625,                  1.568,                 1.8813,                 1.5028,               0.000901,               0.000901,               0.000901
                     13,                  1.349,                 1.5278,                 1.3866,                0.51157,                0.48405,                0.47126,                0.31243,                 1.5326,                 1.7054,                    1.5,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.3311,                 1.4817,                 1.3718,                0.49926,                0.47049,                0.43825,                0.28526,                 1.5462,                 1.8361,                 1.4727,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.3408,                 1.4909,                 1.3807,                0.46892,                0.42955,                 0.4075,                0.25923,                 1.5033,                 1.8793,                 1.4816,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.3531,                 1.4953,                 1.3757,                 0.6103,                0.43014,                0.48975,                0.32819,                 1.4891,                 1.6225,                 1.4621,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.3294,                 1.4779,                 1.3597,                0.52203,                0.50721,                0.47976,                0.31653,                 1.5106,                  1.635,                 1.4846,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.2991,                 1.4362,                 1.3523,                0.52068,                0.50912,                0.47615,                 0.3167,                 1.4979,                 1.6553,                 1.4765,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.3045,                 1.4228,                 1.3522,                0.52203,                0.48588,                0.47386,                0.30575,                 1.4987,                 1.6081,                 1.4468,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.2919,                 1.4065,                 1.3639,                0.58743,                0.48964,                0.50332,                0.32846,                 1.4951,                 1.5962,                 1.4869,              0.0008218,              0.0008218,              0.0008218
                     21,                 1.3061,                 1.3812,                 1.3505,                0.53935,                0.50025,                0.48997,                0.32156,                 1.4808,                 1.5893,                 1.4622,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.2708,                  1.369,                 1.3345,                0.56603,                0.48046,                0.46265,                0.30802,                 1.4794,                 1.7326,                 1.4595,               0.000802,               0.000802,               0.000802
                     23,                 1.2947,                  1.364,                 1.3367,                0.55573,                0.47088,                0.47239,                0.31024,                 1.4993,                 1.7043,                 1.4762,              0.0007921,              0.0007921,              0.0007921
                     24,                 1.2827,                 1.3796,                 1.3516,                0.54017,                0.47606,                0.48972,                0.32916,                 1.4932,                 1.6148,                 1.4623,              0.0007822,              0.0007822,              0.0007822
                     25,                 1.2696,                  1.326,                 1.3225,                0.55781,                0.51837,                0.51252,                0.33994,                 1.4856,                 1.5928,                  1.453,              0.0007723,              0.0007723,              0.0007723
                     26,                 1.2823,                 1.3287,                 1.3349,                0.55402,                 0.4743,                0.49005,                0.32874,                  1.486,                 1.5777,                 1.4534,              0.0007624,              0.0007624,              0.0007624
                     27,                  1.268,                 1.3016,                 1.3255,                0.57635,                0.49347,                0.51131,                 0.3421,                 1.4888,                 1.5619,                  1.447,              0.0007525,              0.0007525,              0.0007525
                     28,                 1.2642,                 1.3305,                 1.3307,                 0.5064,                0.51848,                0.50511,                0.33548,                 1.4635,                 1.6274,                  1.463,              0.0007426,              0.0007426,              0.0007426
                     29,                 1.2672,                 1.2786,                  1.325,                0.54037,                0.51688,                 0.5087,                0.34142,                  1.477,                 1.5511,                 1.4427,              0.0007327,              0.0007327,              0.0007327
                     30,                 1.2436,                 1.2956,                 1.3253,                0.54125,                0.48924,                0.49279,                0.32799,                 1.4938,                 1.5935,                 1.4521,              0.0007228,              0.0007228,              0.0007228
                     31,                 1.2467,                 1.2537,                 1.3184,                0.54923,                0.49526,                0.50559,                0.33111,                 1.5019,                 1.5749,                 1.4671,              0.0007129,              0.0007129,              0.0007129
                     32,                 1.2709,                  1.313,                 1.3414,                0.53456,                0.52413,                0.49261,                0.32907,                 1.4716,                 1.6354,                 1.4572,               0.000703,               0.000703,               0.000703
                     33,                 1.2569,                 1.2493,                 1.3255,                0.57386,                0.49344,                0.48951,                0.32484,                 1.4834,                 1.5346,                  1.458,              0.0006931,              0.0006931,              0.0006931
                     34,                 1.2524,                 1.2851,                 1.3155,                0.60729,                0.48601,                0.49856,                0.33149,                 1.4708,                 1.5408,                 1.4432,              0.0006832,              0.0006832,              0.0006832
                     35,                 1.2298,                 1.2245,                 1.3101,                0.55006,                0.50491,                0.49593,                0.32521,                 1.5068,                 1.5825,                 1.4594,              0.0006733,              0.0006733,              0.0006733
                     36,                 1.2253,                 1.2615,                 1.3125,                0.52859,                0.53238,                0.49094,                0.32993,                 1.4687,                 1.6312,                 1.4552,              0.0006634,              0.0006634,              0.0006634
                     37,                 1.2536,                 1.2489,                 1.3267,                0.56686,                0.52034,                 0.5199,                0.34019,                   1.48,                 1.4819,                 1.4513,              0.0006535,              0.0006535,              0.0006535
