                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5583,                 2.5631,                 1.5806,                0.03463,                0.13963,                0.03205,                0.01473,                 1.9832,                    inf,                 2.1491,             0.00033077,             0.00033077,             0.00033077
                      2,                 1.6687,                 2.2292,                 1.6465,                0.21719,                0.35191,                0.22721,                 0.1248,                 1.8444,                 3.2835,                 1.9038,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.6578,                  2.145,                 1.5944,                0.30537,                0.36617,                0.30342,                0.18873,                 1.6138,                  2.458,                 1.6919,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.6135,                 2.0548,                 1.5945,                 0.2978,                0.46003,                0.30338,                0.17489,                 1.7017,                 2.4528,                 1.7142,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.5419,                 1.9137,                 1.5147,                0.30918,                0.42209,                0.31583,                0.18735,                 1.6062,                   2.04,                 1.6317,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.5239,                  1.871,                  1.514,                 0.3238,                0.43861,                0.28665,                0.16361,                 1.6495,                 2.2475,                  1.634,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.4962,                 1.8074,                 1.4895,                0.34073,                0.43885,                 0.3418,                0.21599,                 1.6021,                 1.8802,                 1.6207,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.4255,                   1.75,                 1.4707,                0.39896,                0.38588,                0.32564,                0.20228,                 1.5282,                 2.0348,                 1.5994,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.4509,                 1.7065,                 1.4719,                0.42057,                0.41781,                0.37154,                 0.2247,                 1.5355,                 1.9199,                 1.5905,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.4282,                 1.7067,                 1.4454,                0.37101,                0.44628,                0.38042,                0.23863,                  1.555,                 1.8328,                 1.5676,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.4058,                 1.6791,                 1.4561,                0.38647,                0.43536,                0.38332,                0.24397,                 1.4736,                 1.8586,                 1.5457,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.4256,                 1.6606,                 1.4521,                0.42276,                0.43665,                0.40805,                 0.2517,                 1.4413,                 1.6779,                 1.5356,               0.000901,               0.000901,               0.000901
                     13,                  1.353,                 1.5897,                 1.4168,                0.40101,                0.47239,                0.39805,                0.24772,                 1.4408,                 1.7115,                 1.5336,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.3767,                 1.5754,                 1.4269,                0.47925,                0.41445,                0.39369,                0.23626,                 1.5034,                 1.8955,                 1.5613,              0.0008812,              0.0008812,              0.0008812
