                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5647,                 2.4865,                 1.5606,                0.12534,                0.32738,                0.12178,                 0.0723,                 1.7863,                 8.0572,                 1.9116,             0.00033077,             0.00033077,             0.00033077
                      2,                 1.6474,                 2.2102,                 1.6232,                0.14358,                  0.348,                0.12505,                0.06373,                  1.901,                 5.9204,                 1.8259,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.6534,                 2.1444,                  1.585,                0.18079,                 0.2303,                0.11846,                0.05186,                 2.0975,                 3.2974,                 2.3097,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.6373,                 2.0769,                 1.5924,                 0.2811,                0.38416,                0.27298,                0.16555,                 1.7063,                 2.2492,                 1.7153,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.5677,                  1.944,                 1.5146,                0.35982,                0.42531,                0.32556,                0.19111,                 1.6283,                 2.0334,                 1.6119,              0.0009703,              0.0009703,              0.0009703
                      6,                  1.547,                 1.8794,                 1.5226,                0.33278,                0.44429,                 0.3349,                0.21076,                 1.5772,                 1.9046,                 1.5883,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.5119,                 1.8118,                  1.491,                0.34114,                0.45042,                  0.344,                0.20862,                 1.5841,                 1.9518,                 1.6112,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.4305,                  1.739,                 1.4705,                0.30128,                 0.4204,                0.31126,                 0.1834,                  1.576,                 2.1705,                 1.6378,              0.0009406,              0.0009406,              0.0009406
                      9,                  1.461,                 1.7061,                 1.4749,                0.44371,                0.44837,                0.40848,                0.25209,                 1.5113,                 1.7622,                 1.5358,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.4387,                 1.7038,                  1.449,                0.35842,                0.46597,                0.38517,                0.24037,                 1.4924,                 1.7702,                 1.5459,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.4007,                 1.6315,                  1.446,                0.40172,                0.44738,                0.37073,                0.23015,                 1.5235,                 2.0816,                 1.5587,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.4255,                 1.6555,                 1.4433,                0.28707,                 0.4109,                0.32574,                0.20523,                  1.498,                 2.0467,                  1.588,               0.000901,               0.000901,               0.000901
                     13,                 1.3448,                 1.5768,                 1.4123,                0.48971,                0.41084,                0.41846,                 0.2549,                 1.5024,                 1.6921,                 1.5702,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.3834,                 1.5671,                 1.4237,                0.44018,                0.41234,                0.36348,                0.22593,                 1.4619,                 1.7814,                 1.5299,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.3622,                 1.5478,                  1.395,                0.48481,                0.44726,                0.45265,                 0.2772,                 1.4405,                 1.6012,                  1.487,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.3641,                 1.5733,                  1.404,                0.45079,                 0.4374,                 0.4199,                0.26719,                 1.4647,                 1.6426,                 1.5263,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.3482,                  1.508,                 1.4042,                0.45959,                0.49468,                0.45915,                 0.2906,                 1.4067,                 1.5768,                 1.4709,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.3306,                 1.4881,                 1.3945,                0.40962,                0.51406,                0.47111,                0.29176,                 1.4503,                 1.5596,                 1.5283,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.3427,                  1.499,                 1.3843,                0.50312,                0.43468,                0.42686,                0.26533,                 1.4382,                 1.6679,                 1.4881,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.3213,                 1.5052,                 1.3865,                0.48612,                0.42786,                 0.4442,                0.28012,                 1.4364,                 1.7142,                 1.4935,              0.0008218,              0.0008218,              0.0008218
                     21,                 1.3307,                  1.499,                 1.3922,                0.45966,                0.47562,                0.43356,                0.26212,                 1.4576,                 1.6477,                 1.5178,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.3156,                 1.4531,                  1.384,                0.47497,                0.37485,                0.30929,                0.18063,                 1.4692,                  2.004,                 1.5508,               0.000802,               0.000802,               0.000802
                     23,                  1.323,                 1.4195,                 1.3591,                0.46284,                0.48908,                 0.4692,                 0.2887,                 1.4273,                 1.5409,                 1.4882,              0.0007921,              0.0007921,              0.0007921
                     24,                 1.3096,                 1.4469,                 1.3835,                0.50664,                0.51343,                 0.5043,                0.31333,                 1.4159,                 1.4705,                 1.4984,              0.0007822,              0.0007822,              0.0007822
                     25,                 1.3007,                  1.412,                  1.375,                0.52699,                 0.4856,                0.48284,                0.30651,                 1.4286,                 1.5281,                 1.5029,              0.0007723,              0.0007723,              0.0007723
                     26,                 1.2717,                  1.429,                 1.3655,                0.48725,                0.51222,                0.48814,                0.31136,                 1.4049,                  1.469,                 1.4677,              0.0007624,              0.0007624,              0.0007624
                     27,                 1.2792,                 1.3399,                 1.3531,                0.46942,                 0.4994,                 0.4796,                 0.3035,                 1.4479,                 1.5043,                 1.5184,              0.0007525,              0.0007525,              0.0007525
                     28,                 1.3115,                 1.4121,                 1.3591,                0.55647,                0.49558,                0.49671,                 0.3083,                 1.4475,                 1.5056,                 1.5235,              0.0007426,              0.0007426,              0.0007426
                     29,                 1.2684,                 1.3478,                 1.3429,                0.49714,                0.50289,                0.48135,                 0.3054,                 1.4249,                 1.5177,                 1.4804,              0.0007327,              0.0007327,              0.0007327
                     30,                 1.2685,                 1.3521,                 1.3381,                0.54757,                0.49991,                0.48889,                0.30697,                  1.434,                 1.6486,                 1.4836,              0.0007228,              0.0007228,              0.0007228
                     31,                 1.2599,                 1.3169,                  1.342,                0.53902,                0.46685,                0.48832,                0.30532,                 1.4193,                 1.5255,                  1.473,              0.0007129,              0.0007129,              0.0007129
                     32,                 1.2531,                 1.3431,                 1.3489,                0.51489,                 0.5086,                0.49948,                0.32126,                 1.4044,                 1.4329,                  1.465,               0.000703,               0.000703,               0.000703
                     33,                 1.2593,                 1.3245,                 1.3394,                0.56772,                 0.5007,                0.49695,                0.31171,                 1.3911,                 1.4462,                   1.47,              0.0006931,              0.0006931,              0.0006931
                     34,                 1.2532,                 1.3079,                  1.345,                0.57248,                0.49929,                0.49881,                0.32369,                 1.3967,                 1.4508,                 1.4587,              0.0006832,              0.0006832,              0.0006832
                     35,                 1.2197,                 1.2924,                 1.3371,                0.47584,                0.51424,                0.48863,                0.31076,                 1.4122,                 1.4773,                 1.4726,              0.0006733,              0.0006733,              0.0006733
                     36,                 1.2547,                 1.2958,                 1.3448,                0.51199,                0.48749,                0.47574,                0.29739,                 1.4373,                 1.5182,                 1.4753,              0.0006634,              0.0006634,              0.0006634
                     37,                 1.2414,                 1.2883,                  1.338,                0.55216,                0.44784,                0.45614,                0.29054,                 1.4317,                 1.5665,                 1.4815,              0.0006535,              0.0006535,              0.0006535
                     38,                 1.2159,                 1.2858,                 1.3173,                0.53733,                0.50152,                 0.4967,                0.31211,                  1.408,                 1.5179,                 1.4606,              0.0006436,              0.0006436,              0.0006436
                     39,                 1.2585,                 1.2887,                 1.3285,                0.52246,                0.50668,                0.49659,                0.31407,                 1.3749,                 1.4517,                 1.4578,              0.0006337,              0.0006337,              0.0006337
                     40,                 1.2199,                  1.239,                 1.3193,                0.56493,                0.49698,                0.51064,                   0.33,                 1.3814,                 1.4113,                 1.4508,              0.0006238,              0.0006238,              0.0006238
                     41,                 1.2353,                   1.25,                 1.3177,                0.54426,                0.54089,                0.50782,                0.32369,                 1.3963,                  1.385,                 1.4682,              0.0006139,              0.0006139,              0.0006139
                     42,                 1.2324,                 1.2527,                 1.3299,                0.54332,                0.51857,                0.52504,                0.33765,                 1.3905,                 1.3601,                 1.4626,               0.000604,               0.000604,               0.000604
                     43,                 1.2091,                 1.2245,                 1.3246,                   0.54,                  0.507,                0.50127,                0.31997,                 1.3838,                  1.417,                 1.4461,              0.0005941,              0.0005941,              0.0005941
                     44,                 1.2312,                 1.2449,                 1.3259,                 0.5194,                0.52575,                0.51617,                0.32347,                 1.4075,                 1.4258,                 1.4869,              0.0005842,              0.0005842,              0.0005842
                     45,                 1.2192,                  1.185,                  1.297,                0.52234,                0.50395,                0.51368,                0.33354,                 1.3701,                 1.3767,                 1.4433,              0.0005743,              0.0005743,              0.0005743
                     46,                 1.1976,                 1.2017,                 1.3196,                0.47608,                0.53825,                0.50536,                0.32455,                  1.394,                 1.4403,                 1.4668,              0.0005644,              0.0005644,              0.0005644
                     47,                 1.1954,                 1.1628,                 1.3041,                0.55119,                 0.5278,                0.52628,                 0.3394,                 1.4057,                 1.3531,                  1.476,              0.0005545,              0.0005545,              0.0005545
                     48,                 1.2023,                 1.1976,                 1.2979,                 0.5964,                0.50642,                0.52849,                0.33717,                  1.429,                 1.3734,                 1.4789,              0.0005446,              0.0005446,              0.0005446
                     49,                 1.1986,                 1.1734,                 1.3146,                0.48871,                0.50689,                0.49944,                0.32428,                 1.4248,                 1.4635,                 1.4823,              0.0005347,              0.0005347,              0.0005347
                     50,                 1.1631,                 1.1508,                 1.2871,                0.57812,                0.52196,                 0.5379,                0.34814,                 1.3966,                 1.3293,                 1.4749,              0.0005248,              0.0005248,              0.0005248
                     51,                 1.1971,                 1.1605,                 1.3011,                0.56456,                0.52088,                0.52577,                0.33379,                 1.4056,                 1.4188,                 1.4711,              0.0005149,              0.0005149,              0.0005149
                     52,                 1.1607,                 1.1418,                 1.2887,                0.57654,                 0.4979,                0.51888,                 0.3318,                 1.4323,                 1.4083,                 1.4933,               0.000505,               0.000505,               0.000505
