                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7489,                 3.9247,                 3.7271,                0.19634,                0.26364,                0.16479,                0.08847,                 2.1694,                 3.4007,                 3.1254,             0.00033077,             0.00033077,             0.00033077
                      2,                 2.0739,                 3.0136,                 2.6877,                0.30563,                0.38199,                 0.2638,                0.15682,                 1.9072,                 4.1767,                 2.4201,             0.00065753,             0.00065753,             0.00065753
                      3,                  1.898,                 2.7479,                 2.2894,                0.39763,                  0.407,                0.30906,                0.19146,                 1.8141,                 2.4902,                 2.1872,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.7687,                 2.5389,                  2.123,                0.32508,                 0.4069,                0.32634,                0.20641,                 1.7507,                 2.4634,                 2.1026,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.7179,                  2.386,                 2.0429,                 0.4331,                0.43578,                0.38599,                 0.2408,                 1.7324,                 2.1752,                  2.028,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.6505,                 2.2128,                 1.9513,                0.38901,                0.42096,                0.35748,                0.23746,                 1.7059,                 2.6222,                 1.9787,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.5948,                 2.1373,                  1.924,                0.44936,                0.43571,                0.39761,                0.26347,                 1.6588,                  2.431,                 1.9521,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.5804,                 2.0957,                 1.8959,                0.44334,                0.41617,                0.40725,                0.27168,                  1.614,                 2.1673,                 1.8868,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.5833,                 2.0216,                 1.8823,                0.44234,                0.42609,                0.39633,                0.26166,                 1.6045,                 2.1853,                 1.8901,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.5569,                 1.9697,                 1.8532,                0.50817,                0.44332,                0.43551,                 0.2888,                 1.5921,                  2.048,                 1.8599,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.5352,                 1.9475,                  1.832,                0.50657,                0.43599,                0.43234,                0.28023,                 1.6391,                  2.127,                 1.9087,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.4965,                 1.8762,                 1.8013,                0.52582,                0.46115,                0.44768,                0.29457,                 1.6086,                 2.1321,                 1.8641,               0.000901,               0.000901,               0.000901
                     13,                  1.523,                 1.8962,                 1.7941,                0.55795,                0.47202,                0.46715,                0.30168,                 1.5913,                 1.9084,                 1.8708,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.5048,                  1.829,                 1.7781,                0.52851,                0.47822,                0.47573,                0.30953,                 1.5684,                 1.8908,                  1.812,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.4976,                 1.8219,                 1.7761,                0.52205,                0.47024,                0.47065,                0.30843,                 1.5749,                 1.8703,                  1.823,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.5005,                 1.7991,                 1.7646,                0.50538,                0.47049,                0.45961,                0.30939,                 1.5899,                 1.8773,                 1.8425,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.4802,                 1.7902,                 1.7539,                0.48137,                0.46785,                0.44714,                0.29821,                 1.5576,                 1.9079,                 1.8143,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.4531,                 1.7478,                 1.7433,                0.51293,                0.46152,                0.46141,                0.30234,                 1.6049,                 1.9732,                 1.8517,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.4556,                 1.7251,                 1.7235,                 0.5633,                 0.5062,                 0.5034,                0.33161,                 1.5658,                 1.7973,                 1.8047,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.4506,                 1.7147,                 1.7379,                0.55135,                0.49863,                0.48386,                0.31232,                 1.5659,                 1.8038,                  1.803,              0.0008218,              0.0008218,              0.0008218
                     21,                 1.4391,                 1.6728,                  1.715,                0.54535,                0.46288,                0.47192,                0.30706,                 1.5593,                 1.8792,                 1.8112,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.4122,                 1.6483,                 1.6953,                0.55994,                0.48131,                0.46799,                0.31495,                 1.5476,                 1.8908,                  1.792,               0.000802,               0.000802,               0.000802
                     23,                  1.421,                 1.6323,                 1.6929,                0.52106,                 0.4686,                0.47611,                0.31555,                 1.5474,                 1.8656,                 1.7883,              0.0007921,              0.0007921,              0.0007921
                     24,                 1.4233,                 1.6593,                  1.713,                0.52483,                0.47857,                0.46883,                0.31123,                 1.5452,                 1.8694,                 1.7908,              0.0007822,              0.0007822,              0.0007822
                     25,                 1.4089,                 1.5955,                 1.6816,                0.57458,                0.47809,                0.49118,                0.32067,                 1.5612,                  1.785,                 1.7927,              0.0007723,              0.0007723,              0.0007723
                     26,                 1.4168,                 1.5926,                 1.6813,                0.60339,                0.48478,                0.50995,                0.32993,                  1.569,                 1.8085,                 1.7951,              0.0007624,              0.0007624,              0.0007624
                     27,                 1.4091,                 1.5592,                 1.6791,                0.55862,                0.51595,                0.50456,                0.33066,                  1.559,                 1.8219,                 1.8039,              0.0007525,              0.0007525,              0.0007525
                     28,                 1.4005,                 1.5892,                 1.6701,                0.54796,                0.49005,                0.48954,                0.32645,                  1.547,                 1.8536,                 1.7755,              0.0007426,              0.0007426,              0.0007426
                     29,                 1.3833,                 1.5264,                 1.6736,                0.57272,                 0.4984,                0.49591,                0.33436,                 1.5306,                 1.7905,                 1.7735,              0.0007327,              0.0007327,              0.0007327
                     30,                 1.3751,                 1.5348,                 1.6536,                0.52754,                0.51325,                0.49142,                0.33219,                 1.5207,                 1.8129,                 1.7579,              0.0007228,              0.0007228,              0.0007228
                     31,                 1.3794,                 1.4694,                 1.6493,                0.53285,                0.49939,                0.49357,                0.33051,                 1.5165,                  1.801,                 1.7442,              0.0007129,              0.0007129,              0.0007129
                     32,                 1.4063,                 1.5611,                 1.6877,                0.57823,                0.47421,                0.47476,                0.31562,                 1.5473,                  1.853,                 1.7735,               0.000703,               0.000703,               0.000703
                     33,                 1.3703,                 1.4828,                  1.652,                0.53396,                0.51741,                 0.5095,                0.34235,                 1.5149,                 1.7522,                 1.7622,              0.0006931,              0.0006931,              0.0006931
                     34,                 1.3773,                 1.4892,                 1.6499,                0.57514,                0.47663,                  0.501,                0.33835,                 1.5192,                 1.8404,                 1.7525,              0.0006832,              0.0006832,              0.0006832
                     35,                 1.3489,                 1.4457,                 1.6288,                0.62342,                0.48348,                0.51354,                0.33679,                 1.5341,                  1.792,                 1.7664,              0.0006733,              0.0006733,              0.0006733
                     36,                 1.3435,                 1.4741,                 1.6311,                0.60419,                0.48943,                0.49934,                 0.3343,                 1.5339,                  1.867,                 1.7758,              0.0006634,              0.0006634,              0.0006634
                     37,                 1.3717,                 1.4747,                 1.6629,                0.55509,                0.48628,                0.48511,                 0.3256,                 1.5227,                 1.7964,                  1.765,              0.0006535,              0.0006535,              0.0006535
                     38,                 1.3264,                 1.4328,                 1.6138,                0.55845,                0.51042,                0.50875,                0.34169,                 1.5033,                 1.7636,                 1.7464,              0.0006436,              0.0006436,              0.0006436
                     39,                  1.353,                 1.4023,                 1.6101,                0.58243,                0.49987,                 0.5051,                0.32979,                 1.5497,                 1.8059,                 1.7639,              0.0006337,              0.0006337,              0.0006337
                     40,                  1.333,                 1.4036,                 1.6185,                0.58988,                0.50852,                0.51593,                0.33933,                 1.5382,                 1.7694,                 1.7654,              0.0006238,              0.0006238,              0.0006238
                     41,                 1.3374,                 1.4103,                 1.6003,                0.52277,                0.49624,                0.48615,                0.31872,                 1.5382,                 1.8284,                 1.7736,              0.0006139,              0.0006139,              0.0006139
                     42,                 1.3199,                 1.3609,                 1.6046,                0.53702,                0.51083,                0.50546,                0.33331,                  1.548,                 1.7967,                 1.7702,               0.000604,               0.000604,               0.000604
                     43,                  1.328,                 1.3607,                 1.5944,                0.60989,                 0.4897,                 0.5188,                 0.3478,                 1.5236,                 1.7704,                 1.7631,              0.0005941,              0.0005941,              0.0005941
                     44,                 1.3055,                 1.3225,                  1.581,                0.58952,                0.50958,                0.50919,                0.33619,                 1.5373,                 1.7445,                 1.7678,              0.0005842,              0.0005842,              0.0005842
                     45,                 1.3167,                 1.3549,                 1.5921,                0.57386,                0.47601,                0.51111,                  0.343,                 1.5355,                 1.7774,                 1.7671,              0.0005743,              0.0005743,              0.0005743
                     46,                 1.2432,                 1.3436,                  1.586,                0.57519,                0.47098,                0.48858,                0.32506,                 1.5451,                 1.8841,                 1.7937,              0.0005644,              0.0005644,              0.0005644
                     47,                 1.2988,                 1.3411,                 1.5824,                0.56798,                0.49096,                0.49781,                0.33366,                 1.5369,                 1.8082,                 1.7778,              0.0005545,              0.0005545,              0.0005545
                     48,                 1.2938,                 1.3022,                 1.5722,                 0.6131,                0.49191,                0.50162,                0.33814,                 1.5534,                 1.8112,                 1.7827,              0.0005446,              0.0005446,              0.0005446
                     49,                 1.3018,                 1.2737,                 1.5706,                0.53529,                0.53373,                0.51164,                0.33562,                 1.5357,                 1.7787,                 1.7739,              0.0005347,              0.0005347,              0.0005347
                     50,                  1.304,                  1.265,                 1.5648,                0.59495,                0.48841,                0.51177,                0.33933,                 1.5739,                 1.8422,                 1.7923,              0.0005248,              0.0005248,              0.0005248
                     51,                 1.2623,                 1.2812,                 1.5713,                0.56833,                 0.4967,                 0.5089,                0.33941,                 1.5536,                 1.7854,                 1.8045,              0.0005149,              0.0005149,              0.0005149
                     52,                  1.255,                 1.2458,                 1.5561,                0.55901,                0.49448,                0.51673,                0.34842,                 1.5485,                 1.8147,                 1.7909,               0.000505,               0.000505,               0.000505
                     53,                   1.27,                 1.2541,                  1.553,                0.55032,                0.50968,                0.50444,                0.33568,                 1.5664,                  1.791,                 1.7991,              0.0004951,              0.0004951,              0.0004951
                     54,                 1.2564,                 1.2316,                  1.543,                0.51491,                0.51486,                0.49502,                0.32263,                 1.5807,                 1.8941,                 1.8081,              0.0004852,              0.0004852,              0.0004852
                     55,                 1.2425,                 1.2236,                 1.5433,                0.59277,                0.48977,                0.52302,                0.34794,                 1.5532,                 1.7693,                 1.7892,              0.0004753,              0.0004753,              0.0004753
                     56,                 1.2612,                 1.2209,                 1.5452,                0.58763,                0.50569,                0.51723,                0.34569,                  1.569,                 1.7655,                 1.8007,              0.0004654,              0.0004654,              0.0004654
                     57,                 1.2493,                 1.2001,                 1.5505,                0.56945,                 0.5117,                 0.5073,                0.34216,                 1.5561,                 1.8691,                 1.7971,              0.0004555,              0.0004555,              0.0004555
                     58,                 1.2654,                 1.1949,                   1.54,                0.54666,                0.51401,                0.51949,                0.34912,                 1.5668,                 1.7999,                 1.8007,              0.0004456,              0.0004456,              0.0004456
                     59,                 1.2177,                 1.1809,                  1.518,                0.56345,                 0.5041,                0.51058,                0.34241,                 1.5565,                 1.8561,                 1.8055,              0.0004357,              0.0004357,              0.0004357
                     60,                 1.2458,                 1.1783,                 1.5314,                0.60432,                0.50873,                0.51991,                0.34871,                 1.5681,                 1.8097,                 1.8039,              0.0004258,              0.0004258,              0.0004258
                     61,                 1.2295,                 1.1673,                 1.5294,                0.58074,                0.53226,                0.52561,                0.35424,                 1.5419,                 1.8452,                 1.7883,              0.0004159,              0.0004159,              0.0004159
                     62,                 1.2306,                 1.1335,                 1.5222,                0.59235,                0.50207,                0.51403,                0.34534,                 1.5667,                 1.8314,                 1.8113,               0.000406,               0.000406,               0.000406
                     63,                 1.2117,                 1.1466,                 1.5048,                0.58352,                 0.5009,                0.50639,                 0.3375,                 1.5608,                 1.8283,                 1.7911,              0.0003961,              0.0003961,              0.0003961
                     64,                 1.2028,                 1.1118,                  1.507,                0.64017,                0.49532,                0.53671,                0.36221,                 1.5458,                 1.7778,                 1.7905,              0.0003862,              0.0003862,              0.0003862
                     65,                 1.2131,                 1.1287,                 1.5153,                 0.5786,                0.51241,                0.52586,                0.34839,                 1.5799,                 1.8097,                  1.821,              0.0003763,              0.0003763,              0.0003763
                     66,                 1.2216,                 1.0988,                 1.5086,                0.58022,                0.50945,                0.51404,                0.34416,                 1.5665,                 1.7897,                 1.8138,              0.0003664,              0.0003664,              0.0003664
                     67,                 1.2003,                 1.0909,                 1.4989,                0.54581,                0.51593,                0.51417,                0.34326,                 1.5739,                  1.857,                 1.8173,              0.0003565,              0.0003565,              0.0003565
                     68,                 1.1757,                 1.0882,                 1.4962,                0.61595,                0.49069,                0.51873,                0.34793,                 1.5649,                 1.8312,                 1.8126,              0.0003466,              0.0003466,              0.0003466
                     69,                 1.1844,                 1.0956,                 1.4849,                0.55262,                0.50404,                0.51155,                0.34086,                 1.5884,                 1.8808,                 1.8337,              0.0003367,              0.0003367,              0.0003367
                     70,                 1.1811,                 1.0559,                 1.4768,                0.58259,                0.49736,                0.51681,                0.33947,                 1.5896,                 1.8528,                 1.8259,              0.0003268,              0.0003268,              0.0003268
                     71,                 1.1678,                 1.0247,                 1.4679,                0.60952,                0.50411,                0.51798,                0.34667,                 1.5974,                 1.9151,                 1.8454,              0.0003169,              0.0003169,              0.0003169
                     72,                 1.1512,                 1.0435,                 1.4667,                0.60623,                0.47159,                0.50818,                0.34038,                 1.5948,                 1.8294,                 1.8388,               0.000307,               0.000307,               0.000307
