                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5739,                 2.6502,                 1.5842,                0.25302,                0.09702,                0.03588,                0.01481,                 1.8522,                    inf,                 2.0687,             0.00033077,             0.00033077,             0.00033077
                      2,                 1.6467,                 2.2346,                 1.6407,                0.29584,                0.35904,                0.26956,                0.16386,                 1.6939,                  2.997,                 1.7799,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.6487,                 2.1679,                 1.5977,                0.22291,                0.33971,                0.20444,                0.11836,                 2.0591,                 2.7363,                 2.1575,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.6196,                 2.0842,                 1.5922,                0.28829,                0.42911,                0.27951,                0.16898,                 1.6622,                  2.275,                 1.6543,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.5442,                   1.93,                  1.509,                0.29297,                0.40607,                0.28192,                0.16252,                 1.6872,                 2.2259,                 1.6979,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.5514,                 1.8931,                 1.5266,                0.31858,                0.40328,                 0.3189,                0.17701,                 1.7287,                 2.0557,                 1.6731,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.5025,                  1.825,                 1.4888,                0.31481,                0.44341,                0.29603,                0.18477,                  1.605,                 2.0935,                 1.5999,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.4281,                 1.7576,                 1.4679,                0.44053,                0.43018,                0.36665,                0.22949,                 1.5374,                 1.8226,                 1.5698,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.4529,                 1.7023,                 1.4617,                0.40014,                0.44291,                0.38099,                0.23633,                 1.5127,                 1.8629,                 1.5543,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.4398,                 1.7254,                 1.4545,                0.36455,                  0.421,                0.37322,                0.23741,                 1.5623,                 1.8182,                 1.5898,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.4242,                 1.6613,                 1.4607,                0.45436,                0.47184,                0.39862,                0.24808,                 1.5063,                 1.8564,                 1.5476,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.4242,                 1.6803,                 1.4448,                0.45128,                0.43389,                0.38919,                0.24114,                 1.4923,                  1.803,                 1.5639,               0.000901,               0.000901,               0.000901
                     13,                 1.3534,                 1.6084,                 1.4183,                 0.3997,                0.44223,                 0.3897,                0.24344,                 1.4555,                 1.8177,                 1.5308,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.3937,                 1.6165,                 1.4366,                0.41621,                0.43875,                0.40229,                0.25518,                 1.4565,                 1.7682,                  1.522,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.3705,                  1.588,                 1.4081,                0.53852,                0.43873,                 0.4546,                0.27652,                 1.4687,                 1.5849,                 1.5285,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.3811,                 1.5661,                 1.4184,                 0.4002,                0.37165,                0.33196,                0.19765,                 1.5669,                 1.9809,                 1.6126,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.3551,                 1.5288,                 1.4113,                0.50528,                  0.453,                0.41048,                0.24593,                 1.5141,                 1.8208,                 1.5391,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.3388,                  1.501,                 1.3955,                0.46219,                0.47038,                0.44916,                0.28105,                 1.4403,                 1.6596,                 1.5188,              0.0008416,              0.0008416,              0.0008416
