                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.71915,                 3.9709,                 1.0316,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00032,                0.00032,                0.00032
                      2,                0.69935,                 2.9359,                0.95015,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00064356,             0.00064356,             0.00064356
                      3,                0.69832,                 2.6994,                0.93654,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00096059,             0.00096059,             0.00096059
                      4,                0.70575,                 2.6211,                0.96151,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00097029,             0.00097029,             0.00097029
                      5,                0.71373,                 2.4995,                0.96423,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00097029,             0.00097029,             0.00097029
                      6,                0.70136,                 2.3833,                0.93886,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00096039,             0.00096039,             0.00096039
                      7,                0.70552,                 2.3095,                0.94168,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00095049,             0.00095049,             0.00095049
                      8,                0.67463,                 2.2382,                 0.9334,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00094059,             0.00094059,             0.00094059
                      9,                0.68577,                 2.1774,                0.92298,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00093069,             0.00093069,             0.00093069
                     10,                0.67683,                 2.1737,                0.93014,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00092078,             0.00092078,             0.00092078
                     11,                0.66648,                 2.0507,                0.93167,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00091088,             0.00091088,             0.00091088
                     12,                0.66757,                 2.0162,                0.92062,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00090098,             0.00090098,             0.00090098
                     13,                0.66123,                 1.9737,                0.91666,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00089108,             0.00089108,             0.00089108
