                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5453,                 2.5348,                 1.5916,                0.20222,                0.25198,                0.17218,                0.07738,                   1.93,                 42.528,                 2.0712,             0.00033077,             0.00033077,             0.00033077
                      2,                 1.6385,                  2.151,                 1.6256,                0.26336,                0.30504,                0.22132,                0.11989,                 1.9833,                 2.8277,                 2.0334,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.6306,                 2.0608,                 1.5802,                0.19916,                0.21863,                0.13572,                0.06399,                 2.1339,                 4.1115,                 2.0713,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.6043,                 1.9769,                 1.5858,                0.32062,                0.34974,                0.27737,                 0.1604,                 1.6988,                 2.4705,                 1.7365,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.5572,                 1.8568,                 1.5169,                0.53714,                0.36229,                0.37132,                0.22823,                 1.5724,                 2.2672,                  1.617,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.5404,                  1.806,                 1.5204,                0.42332,                0.34138,                0.34886,                0.20497,                  1.662,                 1.9133,                 1.6306,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.5014,                 1.7413,                 1.4877,                0.39228,                0.39224,                0.37308,                0.22413,                  1.613,                 1.9105,                 1.6691,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.4293,                 1.6691,                 1.4662,                0.36745,                0.45591,                0.38325,                0.23611,                 1.5337,                 1.7998,                 1.6147,              0.0009406,              0.0009406,              0.0009406
                      9,                  1.466,                 1.6504,                 1.4671,                0.39025,                 0.4742,                0.40621,                0.25371,                 1.5436,                 1.9499,                 1.5818,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.4393,                 1.6542,                 1.4466,                0.35773,                0.49395,                0.40602,                 0.2339,                 1.5718,                  1.893,                 1.5855,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.4083,                  1.603,                 1.4487,                0.40275,                0.41415,                0.37864,                0.22346,                  1.515,                 1.8178,                 1.5633,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.4304,                 1.6102,                 1.4497,                0.47057,                0.41135,                0.41546,                0.24823,                 1.5725,                 1.7594,                 1.6268,               0.000901,               0.000901,               0.000901
                     13,                 1.3737,                  1.555,                 1.4241,                0.45742,                0.50183,                0.47021,                 0.3008,                 1.4416,                 1.5605,                 1.5141,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.3945,                  1.528,                 1.4265,                0.41486,                 0.4618,                0.41986,                0.26678,                 1.4192,                 1.6934,                 1.5015,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.3668,                 1.5034,                 1.4056,                0.29919,                 0.3564,                0.25133,                0.13542,                 1.7529,                 2.4125,                 1.7868,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.3763,                 1.5015,                 1.4134,                0.48823,                0.49361,                0.44803,                0.28373,                 1.4619,                 1.5983,                 1.5282,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.3482,                 1.4731,                 1.4099,                0.42118,                 0.4565,                0.38223,                0.22731,                 1.5452,                 1.8435,                 1.5962,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.3453,                 1.4436,                 1.3976,                0.48597,                0.47805,                0.44051,                0.27413,                 1.4607,                 1.6109,                 1.5387,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.3531,                 1.4764,                 1.3885,                0.48915,                0.43733,                0.42522,                0.26204,                 1.4914,                 1.8362,                 1.5191,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.3169,                 1.4683,                   1.38,                0.53445,                0.47144,                0.48726,                0.31062,                 1.4188,                  1.549,                  1.516,              0.0008218,              0.0008218,              0.0008218
                     21,                 1.3196,                 1.4614,                 1.3921,                0.31104,                 0.4188,                0.35147,                0.21104,                 1.5062,                  1.871,                   1.58,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.3238,                 1.4279,                 1.3865,                0.45092,                0.49385,                0.45498,                0.27823,                 1.4563,                 1.5949,                 1.5286,               0.000802,               0.000802,               0.000802
                     23,                 1.3175,                 1.3761,                 1.3531,                0.49338,                0.49354,                0.49425,                0.30234,                 1.4139,                 1.5122,                 1.4838,              0.0007921,              0.0007921,              0.0007921
                     24,                 1.3201,                 1.3948,                 1.3783,                0.52055,                0.47935,                0.46546,                0.28865,                 1.4115,                 1.5294,                 1.5148,              0.0007822,              0.0007822,              0.0007822
                     25,                 1.2933,                 1.3805,                 1.3734,                0.52636,                0.46258,                 0.4557,                0.28711,                 1.4484,                 1.6346,                 1.5089,              0.0007723,              0.0007723,              0.0007723
                     26,                 1.2819,                 1.3961,                 1.3649,                 0.5202,                0.48944,                0.49087,                0.32084,                 1.3959,                 1.4753,                 1.4886,              0.0007624,              0.0007624,              0.0007624
                     27,                 1.2771,                 1.3128,                 1.3551,                0.52397,                 0.4822,                0.47844,                0.29832,                 1.4775,                 1.5775,                 1.5148,              0.0007525,              0.0007525,              0.0007525
                     28,                 1.3117,                 1.3728,                 1.3698,                 0.5156,                0.49811,                0.49784,                0.31335,                 1.4286,                 1.4767,                 1.5024,              0.0007426,              0.0007426,              0.0007426
                     29,                 1.2817,                 1.3033,                  1.358,                 0.5657,                0.44929,                0.47937,                0.29442,                 1.4792,                 1.5902,                 1.5119,              0.0007327,              0.0007327,              0.0007327
                     30,                 1.2714,                 1.3224,                  1.344,                0.50701,                 0.5449,                0.50913,                 0.3229,                 1.4138,                 1.5013,                 1.4717,              0.0007228,              0.0007228,              0.0007228
                     31,                  1.261,                 1.2827,                  1.341,                0.50269,                0.52846,                0.51093,                0.32244,                 1.4476,                 1.5117,                 1.5057,              0.0007129,              0.0007129,              0.0007129
                     32,                 1.2621,                 1.3048,                 1.3565,                 0.4437,                 0.5111,                0.46594,                0.29394,                 1.4628,                 1.5908,                 1.5161,               0.000703,               0.000703,               0.000703
                     33,                  1.274,                 1.2794,                 1.3484,                0.51137,                 0.5004,                0.50217,                0.32003,                 1.4067,                 1.3902,                 1.4733,              0.0006931,              0.0006931,              0.0006931
                     34,                 1.2651,                 1.2797,                 1.3507,                0.51111,                0.53363,                0.51541,                0.32182,                  1.444,                 1.4367,                 1.4887,              0.0006832,              0.0006832,              0.0006832
                     35,                 1.2208,                 1.2659,                 1.3374,                0.56009,                0.43962,                0.49214,                0.31016,                 1.4137,                 1.4403,                 1.4852,              0.0006733,              0.0006733,              0.0006733
                     36,                 1.2562,                 1.2517,                 1.3459,                0.54425,                0.54182,                0.50849,                0.32301,                 1.4111,                 1.4783,                  1.475,              0.0006634,              0.0006634,              0.0006634
                     37,                 1.2443,                 1.2464,                  1.343,                0.53668,                0.48092,                0.48069,                0.30875,                 1.4077,                 1.5518,                  1.482,              0.0006535,              0.0006535,              0.0006535
                     38,                 1.2153,                 1.2459,                 1.3172,                0.52288,                 0.5377,                0.51114,                0.32181,                  1.389,                 1.4137,                 1.4624,              0.0006436,              0.0006436,              0.0006436
                     39,                 1.2576,                 1.2342,                 1.3274,                0.51509,                0.54082,                0.50784,                 0.3223,                 1.4265,                 1.4818,                  1.488,              0.0006337,              0.0006337,              0.0006337
                     40,                 1.2257,                 1.2161,                 1.3238,                0.49126,                0.52315,                0.49538,                0.31556,                  1.423,                 1.4528,                 1.4715,              0.0006238,              0.0006238,              0.0006238
                     41,                 1.2464,                 1.2203,                 1.3279,                0.49635,                0.53109,                0.52414,                0.33176,                 1.4082,                 1.3844,                 1.4741,              0.0006139,              0.0006139,              0.0006139
                     42,                 1.2246,                 1.2111,                 1.3249,                0.52984,                 0.4961,                0.51409,                 0.3176,                 1.3922,                 1.4151,                  1.465,               0.000604,               0.000604,               0.000604
                     43,                 1.2056,                 1.1824,                 1.3218,                0.51154,                0.53844,                 0.4857,                0.31184,                 1.3858,                 1.4923,                 1.4658,              0.0005941,              0.0005941,              0.0005941
                     44,                 1.2243,                 1.1988,                 1.3213,                0.47037,                0.52047,                 0.4791,                0.30556,                 1.4118,                 1.4948,                 1.4788,              0.0005842,              0.0005842,              0.0005842
                     45,                 1.2119,                 1.1645,                 1.2982,                0.57612,                0.50009,                0.51704,                0.33101,                  1.408,                 1.4188,                 1.4791,              0.0005743,              0.0005743,              0.0005743
                     46,                 1.2004,                 1.1865,                 1.3218,                 0.5175,                0.52593,                0.51931,                0.32873,                 1.3791,                 1.4255,                 1.4534,              0.0005644,              0.0005644,              0.0005644
                     47,                 1.2029,                  1.136,                 1.3109,                0.54346,                0.53268,                0.52169,                0.33326,                  1.399,                 1.3547,                 1.4631,              0.0005545,              0.0005545,              0.0005545
                     48,                 1.2131,                 1.1541,                 1.3047,                0.51841,                0.52895,                0.50757,                0.32556,                 1.4143,                  1.406,                 1.4704,              0.0005446,              0.0005446,              0.0005446
                     49,                 1.1994,                 1.1311,                 1.3143,                0.50715,                 0.5173,                0.49649,                0.32031,                 1.3832,                 1.5112,                 1.4522,              0.0005347,              0.0005347,              0.0005347
                     50,                 1.1779,                 1.1183,                 1.2907,                0.51874,                0.52216,                0.51384,                0.33831,                 1.4181,                 1.4309,                 1.4765,              0.0005248,              0.0005248,              0.0005248
                     51,                 1.1964,                 1.1279,                 1.2999,                0.48138,                0.53413,                0.48566,                0.31391,                  1.427,                 1.4501,                 1.4998,              0.0005149,              0.0005149,              0.0005149
                     52,                 1.1667,                 1.1208,                 1.2947,                0.55501,                0.48863,                0.51076,                 0.3314,                 1.3911,                 1.3856,                 1.4631,               0.000505,               0.000505,               0.000505
                     53,                 1.1548,                 1.0892,                 1.2834,                0.55114,                0.51847,                0.51814,                0.32911,                 1.4154,                 1.3924,                 1.4685,              0.0004951,              0.0004951,              0.0004951
                     54,                 1.1696,                 1.0802,                  1.288,                0.53326,                0.54005,                0.51991,                0.33128,                 1.4396,                 1.4052,                  1.503,              0.0004852,              0.0004852,              0.0004852
                     55,                 1.1568,                 1.0717,                 1.2788,                0.55245,                0.54187,                0.53526,                0.33729,                 1.4185,                 1.3605,                 1.4768,              0.0004753,              0.0004753,              0.0004753
                     56,                 1.1867,                 1.0819,                 1.2968,                0.51426,                 0.5508,                0.51375,                0.32042,                 1.4411,                 1.4462,                 1.4777,              0.0004654,              0.0004654,              0.0004654
                     57,                 1.1674,                 1.0676,                 1.2829,                0.49163,                0.52311,                0.49312,                0.31676,                 1.4343,                 1.4403,                 1.4919,              0.0004555,              0.0004555,              0.0004555
                     58,                  1.176,                 1.0425,                 1.2751,                0.54669,                0.50864,                0.50868,                 0.3229,                 1.4342,                 1.4553,                 1.4928,              0.0004456,              0.0004456,              0.0004456
