                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.1755,                 4.3399,                 3.8865,                0.00135,                0.41716,                  0.003,                0.00121,                 2.8404,                 6.1321,                 3.2833,             0.00033077,             0.00033077,             0.00033077
                      2,                 2.5795,                 3.5153,                 2.9767,                0.70141,                0.05271,                 0.0383,                0.01352,                 2.6458,                 4.3862,                 3.1557,             0.00065753,             0.00065753,             0.00065753
                      3,                  2.219,                 2.8863,                 2.4495,                0.25498,                 0.2676,                0.18605,                0.11221,                 1.9318,                 2.7201,                 2.1953,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.9906,                 2.5664,                 2.2087,                0.23858,                0.37421,                0.20078,                 0.1147,                 1.7855,                 2.3158,                 2.0545,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.8549,                 2.3816,                 2.0311,                0.18768,                0.39633,                0.21466,                 0.1286,                 1.7623,                 2.4548,                 1.9366,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.7937,                 2.2783,                 1.9541,                0.20816,                0.40033,                0.23168,                0.13887,                 1.7497,                 2.2985,                 1.8602,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.7359,                 2.1917,                  1.884,                0.22929,                0.46172,                0.27051,                0.16727,                 1.6703,                 2.1176,                 1.7856,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.6578,                 2.1066,                 1.8274,                0.28817,                0.48639,                0.29288,                0.17189,                 1.7065,                 2.0591,                 1.7778,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.6663,                 2.0339,                 1.7889,                 0.2785,                0.43396,                 0.2993,                0.18724,                 1.5576,                 2.0664,                 1.7062,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.6363,                 2.0294,                 1.7535,                0.29148,                0.46412,                0.30327,                0.19139,                 1.5665,                 1.9729,                 1.6884,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.5994,                 2.0042,                 1.7518,                0.28989,                0.42304,                0.28435,                0.16966,                  1.663,                 2.2346,                 1.7057,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.6165,                 2.0031,                 1.7438,                0.26949,                0.38857,                0.25564,                0.15917,                 1.5609,                 2.2752,                 1.7114,               0.000901,               0.000901,               0.000901
                     13,                 1.5292,                 1.9401,                 1.7009,                 0.3286,                0.48849,                0.33689,                0.21462,                 1.6171,                 1.9423,                 1.6852,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.5474,                 1.9157,                 1.6875,                 0.3374,                0.43074,                0.33885,                0.22255,                 1.5424,                 1.9201,                 1.6597,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.5347,                 1.8919,                 1.6601,                0.31823,                0.46316,                0.34672,                0.21838,                 1.6078,                 1.8741,                 1.6695,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.5253,                 1.8698,                 1.6556,                0.37977,                0.36506,                0.31909,                0.20299,                 1.5412,                 2.1858,                 1.6711,              0.0008614,              0.0008614,              0.0008614
                     17,                  1.516,                   1.85,                 1.6669,                0.40876,                0.45419,                0.37434,                0.24128,                 1.4733,                 1.8071,                 1.5882,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.4775,                 1.7902,                 1.6238,                0.38506,                0.46485,                0.35103,                0.21888,                 1.5182,                 1.8224,                 1.6154,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.5024,                 1.8365,                 1.6229,                0.39905,                0.47781,                0.37683,                0.23589,                 1.5035,                 1.7824,                 1.6198,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.4813,                 1.8292,                 1.6138,                0.37552,                0.44708,                0.39612,                0.25444,                 1.5029,                 1.8617,                 1.6382,              0.0008218,              0.0008218,              0.0008218
                     21,                 1.4773,                 1.8131,                 1.6278,                0.38926,                0.42462,                0.38697,                0.24595,                 1.4943,                 1.7871,                 1.6161,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.4496,                  1.762,                 1.5993,                0.42256,                0.45869,                0.39758,                0.24838,                 1.4851,                 1.6923,                  1.604,               0.000802,               0.000802,               0.000802
                     23,                 1.4763,                 1.7093,                 1.5695,                0.37989,                0.46926,                0.39821,                0.25852,                 1.4646,                 1.7339,                 1.5619,              0.0007921,              0.0007921,              0.0007921
                     24,                 1.4456,                 1.7255,                 1.5989,                0.37613,                0.43732,                0.39854,                0.25463,                 1.4511,                  1.764,                 1.5942,              0.0007822,              0.0007822,              0.0007822
                     25,                 1.4301,                 1.7037,                 1.5882,                 0.4089,                0.45101,                0.39928,                0.25199,                 1.5323,                 1.7837,                 1.6101,              0.0007723,              0.0007723,              0.0007723
                     26,                 1.4129,                 1.7217,                  1.574,                0.39349,                0.45814,                0.40285,                0.26003,                  1.492,                 1.7055,                 1.5986,              0.0007624,              0.0007624,              0.0007624
