                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.1604,                 4.3448,                 3.9389,                0.50136,                0.09117,                0.01236,                0.00328,                 2.8054,                 9.2249,                 3.3447,             0.00033077,             0.00033077,             0.00033077
                      2,                  2.573,                 3.4935,                 3.0857,                0.56066,                0.12576,                0.06176,                0.02548,                 2.3496,                 6.1717,                 2.9117,             0.00065753,             0.00065753,             0.00065753
                      3,                 2.2144,                 2.8731,                 2.5312,                0.20299,                0.34623,                0.15855,                0.08137,                 1.9658,                  3.174,                 2.3075,             0.00097769,             0.00097769,             0.00097769
                      4,                 2.0009,                  2.573,                 2.2988,                0.33303,                0.34881,                0.20272,                0.12038,                 1.8659,                 2.8104,                 2.1481,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.8726,                  2.379,                 2.0945,                0.21735,                0.37813,                0.20018,                0.12214,                  1.741,                 2.4759,                  1.965,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.8084,                 2.2849,                 2.0191,                0.22441,                0.40486,                0.22951,                0.13405,                 1.8598,                 2.3164,                 1.9547,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.7588,                 2.1968,                 1.9364,                0.25593,                0.44464,                0.24506,                0.15143,                 1.6443,                 2.1059,                    1.8,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.6654,                 2.1199,                 1.8827,                0.26399,                0.48766,                0.26479,                0.16476,                  1.599,                 2.2775,                 1.7499,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.6741,                 2.0664,                 1.8455,                0.19149,                0.32359,                0.16107,                0.09636,                 1.7682,                 2.7209,                 1.9809,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.6317,                 2.0496,                 1.8107,                0.26129,                0.43017,                0.28919,                0.16861,                 1.6205,                 2.1676,                 1.7214,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.6005,                 2.0232,                 1.8039,                0.31708,                0.40817,                0.29251,                0.18493,                 1.5416,                 2.1545,                 1.6743,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.6134,                 2.0152,                 1.7839,                0.30337,                0.43729,                0.30486,                0.18585,                 1.6079,                 2.0675,                 1.7357,               0.000901,               0.000901,               0.000901
                     13,                 1.5359,                 1.9483,                 1.7451,                0.32388,                0.46671,                0.32549,                0.20211,                 1.5477,                 1.9549,                 1.6659,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.5476,                 1.9086,                  1.729,                0.25779,                0.42962,                0.28583,                0.18022,                 1.5777,                 2.1612,                 1.7019,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.5429,                 1.9057,                 1.7041,                0.43648,                0.39714,                 0.3301,                0.19733,                 1.6233,                 1.9522,                 1.7198,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.5377,                 1.8841,                 1.7065,                  0.328,                0.44544,                0.34117,                0.21649,                 1.5158,                 1.9171,                 1.6416,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.5071,                 1.8478,                 1.7009,                0.42512,                0.38914,                0.35423,                0.22886,                 1.4746,                  1.833,                 1.6165,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.4823,                  1.809,                 1.6704,                0.32553,                0.46938,                0.32606,                0.20481,                 1.5074,                 1.9121,                  1.616,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.5133,                 1.8474,                  1.672,                0.42549,                0.40689,                0.33086,                0.20682,                 1.5214,                 1.9192,                 1.6239,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.4873,                 1.8426,                 1.6535,                 0.3742,                 0.4061,                0.34493,                0.21274,                 1.5625,                 1.8121,                 1.7055,              0.0008218,              0.0008218,              0.0008218
                     21,                   1.49,                 1.8224,                 1.6775,                0.48018,                0.39285,                0.38788,                0.25427,                 1.4433,                 1.8222,                 1.6012,              0.0008119,              0.0008119,              0.0008119
