                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4883,                  2.892,                 1.5227,                0.41264,                0.26467,                 0.2714,                0.17303,                  1.635,                 2.8714,                 1.5847,             0.00033077,             0.00033077,             0.00033077
                      2,                 1.4739,                 2.2761,                 1.4823,                0.38665,                0.37754,                0.32991,                0.20517,                  1.719,                 3.5288,                 1.6215,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.5266,                 2.1207,                 1.4795,                0.47063,                0.40063,                0.38838,                0.23794,                 1.6601,                  2.123,                 1.6097,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.4568,                 1.9779,                 1.4635,                0.34578,                0.45058,                0.34609,                0.22125,                 1.6079,                 2.2591,                 1.5619,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.4636,                 1.8594,                 1.4357,                0.42376,                0.43671,                0.39292,                0.25765,                 1.6205,                 2.0531,                  1.553,              0.0009703,              0.0009703,              0.0009703
                      6,                  1.416,                 1.7656,                 1.4199,                 0.4511,                0.48137,                0.40383,                0.26073,                 1.5961,                 2.0665,                 1.5083,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.3829,                 1.7055,                 1.4194,                0.46341,                0.50555,                0.41849,                 0.2675,                 1.5961,                 2.7721,                 1.5443,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.3849,                 1.6726,                 1.4107,                 0.4637,                 0.4376,                0.38055,                0.25046,                 1.5798,                    2.1,                 1.5266,              0.0009406,              0.0009406,              0.0009406
                      9,                  1.404,                 1.6353,                 1.4057,                0.48662,                0.48352,                0.45669,                 0.2958,                 1.5606,                  1.742,                 1.5134,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.3617,                 1.5704,                 1.4006,                0.47642,                0.47349,                0.45443,                0.28521,                 1.5713,                 1.8197,                 1.5305,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.3504,                 1.5762,                 1.3936,                0.49749,                0.47755,                0.44977,                0.30113,                 1.5162,                 1.8122,                 1.4821,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.3329,                 1.5107,                 1.3719,                0.52286,                0.45319,                0.44748,                0.29082,                 1.5654,                 1.7855,                 1.4865,               0.000901,               0.000901,               0.000901
                     13,                 1.3536,                 1.5393,                 1.3861,                0.56116,                0.48662,                0.49258,                0.32478,                 1.4975,                 1.7085,                 1.4882,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.3259,                 1.4893,                 1.3629,                0.53477,                 0.4692,                0.46552,                0.29826,                  1.564,                  1.836,                 1.4886,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.3414,                 1.5047,                 1.3749,                0.46579,                0.48829,                0.43031,                0.28917,                 1.4984,                  1.843,                 1.4732,              0.0008713,              0.0008713,              0.0008713
                     16,                  1.362,                  1.501,                 1.3834,                0.53348,                 0.4995,                0.48093,                0.31868,                  1.511,                 1.6591,                 1.4587,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.3282,                  1.474,                 1.3583,                0.56473,                0.48637,                0.47794,                0.32023,                 1.4972,                 1.6462,                 1.4825,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.3066,                 1.4397,                 1.3544,                0.53128,                0.49799,                0.47302,                0.31631,                 1.5168,                 1.6545,                 1.4667,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.3099,                 1.4422,                 1.3531,                0.50838,                0.48864,                0.47217,                0.31169,                 1.5118,                 1.6334,                  1.464,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.3041,                 1.4231,                 1.3685,                0.50919,                0.51197,                0.49017,                0.32328,                 1.4714,                 1.5737,                   1.46,              0.0008218,              0.0008218,              0.0008218
                     21,                 1.3021,                 1.3943,                 1.3478,                0.53448,                0.50672,                0.47172,                0.31024,                 1.4745,                 1.6118,                 1.4603,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.2637,                 1.3623,                  1.327,                 0.5191,                0.49356,                0.46987,                0.31467,                  1.473,                 1.6665,                 1.4548,               0.000802,               0.000802,               0.000802
                     23,                 1.2899,                 1.3531,                 1.3316,                0.56904,                0.46039,                0.48225,                 0.3174,                 1.4913,                 1.6861,                 1.4624,              0.0007921,              0.0007921,              0.0007921
