                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7493,                 3.9501,                 3.7522,                0.21738,                0.29433,                0.21917,                 0.1175,                 2.1717,                 3.1823,                 3.0602,             0.00033077,             0.00033077,             0.00033077
                      2,                 2.0504,                 3.0173,                 2.6813,                0.32343,                0.41253,                0.26742,                 0.1629,                 1.9015,                 2.8925,                 2.4484,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.8743,                 2.7401,                 2.3021,                0.33492,                0.40161,                0.30789,                0.17855,                 1.8067,                 2.7706,                 2.1775,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.7625,                 2.5429,                 2.1367,                0.37268,                0.43433,                0.36037,                0.22274,                 1.7282,                 2.3731,                 2.0927,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.6992,                 2.3705,                 2.0351,                0.44076,                0.42551,                0.38478,                0.24078,                 1.7091,                  2.178,                 2.0428,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.6487,                 2.2131,                 1.9591,                0.40579,                 0.3961,                0.36423,                0.22978,                 1.7021,                 2.3432,                 1.9982,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.5957,                 2.1384,                 1.9205,                0.44366,                0.46523,                0.39666,                0.25931,                 1.6319,                 2.6524,                 1.9272,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.5806,                 2.1023,                 1.8982,                0.57081,                0.42905,                0.43406,                0.28109,                 1.6389,                 2.0845,                 1.9224,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.5796,                 2.0087,                 1.8719,                0.50424,                 0.4748,                0.44232,                0.29105,                 1.5707,                 2.0484,                 1.8755,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.5495,                 1.9747,                 1.8607,                0.43629,                0.45365,                0.41095,                0.27455,                 1.6063,                 2.2146,                 1.8949,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.5392,                 1.9367,                 1.8498,                0.52918,                0.47357,                0.46778,                 0.3026,                 1.6229,                 1.9446,                  1.871,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.4901,                 1.8707,                 1.8057,                0.50491,                0.42745,                0.42875,                0.27738,                 1.6031,                 2.0032,                 1.8829,               0.000901,               0.000901,               0.000901
                     13,                 1.5253,                 1.8865,                 1.8053,                0.50117,                0.48122,                0.47281,                0.30798,                 1.5967,                 1.8783,                 1.8678,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.4964,                 1.8181,                 1.7812,                0.53764,                0.44884,                0.44613,                0.28829,                 1.5933,                 1.9809,                 1.8447,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.4944,                 1.8202,                 1.7742,                0.52079,                0.46065,                0.45834,                 0.3009,                 1.5505,                 1.9198,                 1.8101,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.5006,                 1.8008,                 1.7763,                 0.5148,                0.48464,                0.47968,                0.32298,                 1.5518,                 1.9024,                 1.8222,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.4812,                 1.7866,                 1.7592,                0.44442,                0.50723,                0.45747,                0.30946,                 1.5656,                 1.8942,                 1.8266,              0.0008515,              0.0008515,              0.0008515
