                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4824,                 2.9411,                 1.5203,                0.39086,                0.27417,                0.28357,                0.18082,                 1.6642,                 2.7415,                 1.5301,             0.00033077,             0.00033077,             0.00033077
                      2,                 1.4801,                 2.3045,                 1.4754,                0.39602,                0.42461,                0.34384,                0.21421,                 1.7038,                  2.577,                 1.6281,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.5175,                 2.1165,                 1.4714,                0.43249,                0.45921,                0.38639,                0.24402,                 1.6535,                 2.1192,                 1.5962,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.4745,                 1.9842,                 1.4609,                0.40645,                0.42788,                0.37636,                0.24034,                  1.628,                 2.1052,                 1.5475,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.4708,                 1.8685,                 1.4366,                0.49342,                 0.3903,                0.37956,                0.23763,                 1.6196,                 2.0503,                 1.5253,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.4227,                 1.7541,                 1.4202,                0.43736,                 0.4566,                 0.3804,                0.24601,                 1.5658,                 2.0518,                 1.5405,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.3825,                 1.6991,                 1.4209,                0.42113,                0.46097,                0.36607,                0.23637,                  1.624,                 2.7307,                 1.5566,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.3867,                 1.6788,                 1.4149,                0.46349,                0.44002,                 0.3845,                0.25045,                 1.5491,                 2.0171,                 1.5059,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.3971,                 1.6302,                 1.4015,                0.55032,                0.47574,                0.46103,                0.29316,                 1.5338,                 1.7396,                 1.4825,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.3715,                  1.583,                 1.4032,                0.50731,                0.45221,                0.45608,                0.29779,                  1.548,                 1.7671,                 1.5215,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.3495,                 1.5712,                 1.3978,                0.46022,                0.48698,                0.44414,                0.29392,                  1.522,                 1.8044,                 1.4966,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.3259,                 1.5169,                 1.3782,                0.47319,                0.50395,                0.45221,                0.29008,                 1.5321,                  1.722,                 1.4818,               0.000901,               0.000901,               0.000901
                     13,                  1.349,                  1.548,                  1.385,                 0.5602,                0.47796,                0.47522,                0.30902,                 1.4866,                 1.6333,                 1.4492,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.3279,                 1.4901,                 1.3638,                0.46802,                0.47949,                0.44648,                0.29936,                 1.5227,                 1.7357,                 1.4625,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.3345,                 1.5052,                 1.3781,                0.48987,                 0.4774,                 0.4435,                0.28951,                 1.5166,                 1.7679,                 1.4735,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.3585,                 1.4705,                 1.3795,                0.50119,                0.49972,                0.46711,                0.31445,                 1.5146,                  1.667,                 1.4545,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.3242,                 1.4749,                 1.3617,                0.50193,                0.49587,                0.46782,                0.31744,                 1.5087,                 1.6838,                 1.4643,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.2987,                 1.4453,                 1.3571,                0.49936,                0.49297,                0.45074,                0.30259,                 1.5082,                  1.717,                 1.4684,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.3074,                 1.4341,                 1.3465,                0.57153,                0.45215,                  0.466,                0.30775,                 1.4953,                 1.6653,                  1.441,              0.0008317,              0.0008317,              0.0008317
                     20,                    1.3,                 1.4252,                 1.3641,                0.58445,                  0.488,                0.48457,                0.32075,                 1.4747,                 1.5825,                 1.4614,              0.0008218,              0.0008218,              0.0008218
                     21,                 1.3024,                  1.386,                 1.3444,                0.47323,                0.44975,                0.42908,                 0.2823,                 1.5083,                  1.717,                 1.4592,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.2715,                 1.3596,                 1.3287,                0.54916,                  0.482,                0.45202,                0.30125,                 1.4898,                 1.7094,                 1.4447,               0.000802,               0.000802,               0.000802
                     23,                 1.2947,                 1.3532,                 1.3318,                0.52943,                0.49081,                0.47275,                0.31506,                 1.4967,                 1.6817,                 1.4493,              0.0007921,              0.0007921,              0.0007921
                     24,                 1.2842,                 1.3764,                 1.3479,                0.51457,                0.48114,                0.45517,                0.30222,                 1.5072,                 1.6468,                 1.4654,              0.0007822,              0.0007822,              0.0007822
                     25,                 1.2711,                 1.3321,                 1.3237,                0.57564,                0.49355,                0.50974,                0.33871,                 1.4968,                 1.5448,                 1.4502,              0.0007723,              0.0007723,              0.0007723
                     26,                 1.2849,                 1.3344,                 1.3313,                  0.572,                0.51148,                0.49729,                0.32933,                 1.4928,                 1.5628,                 1.4561,              0.0007624,              0.0007624,              0.0007624
                     27,                 1.2726,                 1.3134,                 1.3224,                 0.5768,                0.49155,                0.51126,                0.34152,                 1.4851,                 1.5277,                 1.4452,              0.0007525,              0.0007525,              0.0007525
                     28,                 1.2646,                 1.3234,                 1.3234,                0.58439,                0.46565,                0.48222,                0.32301,                 1.4757,                 1.6271,                 1.4649,              0.0007426,              0.0007426,              0.0007426
                     29,                 1.2696,                 1.2946,                 1.3237,                0.53272,                0.50402,                 0.5022,                0.33687,                 1.5117,                 1.5669,                 1.4677,              0.0007327,              0.0007327,              0.0007327
                     30,                 1.2449,                 1.2993,                 1.3165,                0.55977,                0.47859,                0.49521,                 0.3284,                 1.4991,                 1.6027,                 1.4423,              0.0007228,              0.0007228,              0.0007228
                     31,                 1.2558,                 1.2639,                 1.3142,                0.56226,                0.48711,                 0.4961,                0.32711,                 1.4981,                 1.5742,                  1.452,              0.0007129,              0.0007129,              0.0007129
                     32,                 1.2806,                 1.3077,                 1.3425,                0.53205,                0.49029,                0.46132,                0.30555,                 1.4939,                 1.6775,                 1.4485,               0.000703,               0.000703,               0.000703
                     33,                 1.2483,                 1.2413,                 1.3158,                0.56452,                0.50338,                0.49576,                0.33165,                 1.4751,                 1.5353,                 1.4413,              0.0006931,              0.0006931,              0.0006931
                     34,                 1.2664,                 1.2812,                 1.3219,                0.58585,                0.47482,                0.49102,                 0.3227,                 1.4988,                 1.5598,                  1.448,              0.0006832,              0.0006832,              0.0006832
                     35,                 1.2336,                  1.234,                 1.3031,                 0.6106,                0.50413,                0.52197,                0.34972,                 1.4937,                 1.5952,                 1.4467,              0.0006733,              0.0006733,              0.0006733
                     36,                  1.224,                 1.2709,                 1.3102,                 0.5315,                0.49383,                0.48073,                0.32344,                 1.4739,                 1.6255,                 1.4488,              0.0006634,              0.0006634,              0.0006634
                     37,                 1.2561,                 1.2508,                 1.3257,                0.55214,                0.51496,                0.49919,                0.32828,                 1.4636,                 1.5607,                 1.4321,              0.0006535,              0.0006535,              0.0006535
