                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7498,                 3.9762,                 3.7296,                0.33048,                0.21526,                0.14542,                0.07386,                 2.1552,                 3.4453,                 3.0588,             0.00033077,             0.00033077,             0.00033077
                      2,                 2.0055,                 2.9719,                 2.6374,                0.18387,                0.40397,                0.25379,                 0.1473,                 1.8979,                 3.3662,                 2.5029,             0.00065753,             0.00065753,             0.00065753
                      3,                  1.855,                 2.7096,                 2.3025,                0.35021,                0.38114,                0.28642,                0.17939,                 1.7963,                 2.6849,                 2.2075,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.7493,                 2.5065,                 2.1574,                0.36678,                0.45584,                0.36065,                0.23009,                 1.7102,                 2.3861,                 2.0866,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.7002,                 2.3278,                 2.0375,                0.36807,                0.45041,                0.31778,                0.19526,                 1.7631,                 2.3631,                 2.0781,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.6493,                 2.2033,                 1.9721,                0.32755,                0.42386,                0.34534,                0.21597,                 1.7127,                 2.2349,                 1.9977,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.5879,                 2.1235,                 1.9277,                 0.4266,                0.46125,                 0.3603,                0.23241,                 1.6698,                 2.6895,                 1.9572,              0.0009505,              0.0009505,              0.0009505
                      8,                  1.572,                 2.0738,                 1.9005,                0.46502,                0.41055,                0.38301,                0.25304,                 1.6455,                 2.0948,                 1.9129,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.5927,                 2.0087,                 1.8853,                0.45783,                0.46596,                 0.4304,                0.28091,                 1.6115,                 1.9577,                  1.897,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.5529,                 1.9573,                 1.8566,                0.43439,                0.45338,                0.40421,                0.25392,                 1.6086,                 2.1764,                  1.892,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.5365,                 1.9373,                  1.848,                0.54162,                0.46625,                0.44566,                0.29161,                 1.6042,                 1.9855,                 1.8656,              0.0009109,              0.0009109,              0.0009109
                     12,                  1.496,                 1.8719,                  1.805,                0.53616,                0.46139,                0.46056,                 0.2974,                 1.6104,                 1.9586,                 1.8516,               0.000901,               0.000901,               0.000901
                     13,                 1.5204,                  1.869,                 1.8076,                0.56122,                0.47037,                 0.4741,                0.30366,                 1.5997,                 1.9199,                  1.869,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.4965,                 1.8085,                 1.7825,                0.48344,                 0.4798,                0.45806,                0.29774,                 1.5882,                 1.9375,                 1.8228,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.4921,                 1.8033,                 1.7855,                0.47759,                0.45423,                0.44869,                0.29586,                 1.5435,                  1.966,                 1.8136,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.5026,                 1.7878,                 1.7869,                0.49467,                0.47322,                0.43723,                0.29851,                 1.5543,                 1.9678,                 1.8103,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.4788,                 1.7591,                 1.7636,                0.53289,                0.47243,                0.46015,                0.31044,                 1.5614,                 1.9001,                  1.826,              0.0008515,              0.0008515,              0.0008515
                     18,                  1.446,                 1.7386,                 1.7451,                0.47723,                 0.4515,                0.43333,                0.28635,                 1.5842,                 2.0184,                 1.8217,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.4592,                 1.7206,                 1.7328,                0.56955,                0.49531,                0.49584,                0.32754,                 1.6033,                 1.8633,                  1.836,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.4464,                  1.694,                 1.7481,                0.54314,                0.49001,                0.46709,                0.30733,                 1.5466,                 1.8843,                 1.7954,              0.0008218,              0.0008218,              0.0008218
                     21,                 1.4355,                 1.6471,                 1.7217,                0.50657,                0.48105,                0.44681,                 0.2924,                  1.574,                 1.9155,                 1.8108,              0.0008119,              0.0008119,              0.0008119
                     22,                 1.4028,                 1.6474,                 1.7005,                0.57733,                0.47676,                0.46848,                0.31689,                 1.5552,                 1.9631,                 1.7841,               0.000802,               0.000802,               0.000802
                     23,                 1.4234,                 1.6162,                 1.7004,                0.55582,                0.46519,                0.48577,                 0.3218,                 1.5355,                 1.8656,                 1.7742,              0.0007921,              0.0007921,              0.0007921
                     24,                 1.4337,                 1.6464,                 1.7283,                0.54418,                0.45799,                0.48378,                0.32572,                 1.5332,                 1.8051,                 1.7811,              0.0007822,              0.0007822,              0.0007822
                     25,                 1.4101,                  1.598,                  1.697,                0.55848,                0.50715,                0.50929,                0.34069,                 1.5443,                 1.7734,                 1.7891,              0.0007723,              0.0007723,              0.0007723
                     26,                 1.4179,                 1.5807,                 1.7002,                0.51568,                0.49553,                0.47974,                0.31738,                 1.5705,                 1.8493,                 1.8001,              0.0007624,              0.0007624,              0.0007624
                     27,                 1.3907,                 1.5533,                 1.6788,                0.53726,                0.50865,                0.49831,                0.33102,                 1.5405,                 1.7974,                 1.7926,              0.0007525,              0.0007525,              0.0007525
                     28,                 1.3967,                 1.5825,                 1.6765,                0.53255,                0.49797,                0.49123,                0.32998,                 1.5255,                 1.7879,                 1.7713,              0.0007426,              0.0007426,              0.0007426
                     29,                 1.3786,                 1.5323,                 1.6784,                0.50534,                0.48511,                0.47669,                 0.3194,                  1.529,                 1.8136,                 1.7759,              0.0007327,              0.0007327,              0.0007327
                     30,                 1.3641,                 1.5169,                 1.6631,                0.54105,                0.50199,                0.48438,                0.32186,                 1.5426,                 1.8495,                  1.777,              0.0007228,              0.0007228,              0.0007228
                     31,                 1.3818,                 1.4803,                 1.6629,                0.52566,                0.52656,                0.49975,                 0.3358,                 1.5046,                 1.7922,                 1.7424,              0.0007129,              0.0007129,              0.0007129
                     32,                 1.4019,                 1.5302,                 1.6955,                0.54479,                0.49361,                0.46604,                 0.3135,                 1.5363,                 1.8643,                 1.7772,               0.000703,               0.000703,               0.000703
                     33,                 1.3666,                 1.4713,                 1.6586,                0.57047,                0.50383,                 0.5038,                0.33722,                 1.5321,                 1.7956,                 1.7662,              0.0006931,              0.0006931,              0.0006931
                     34,                  1.374,                 1.4857,                 1.6557,                0.54606,                0.50141,                0.50493,                0.34072,                 1.5415,                 1.7535,                 1.7771,              0.0006832,              0.0006832,              0.0006832
                     35,                 1.3421,                 1.4424,                 1.6424,                0.60723,                0.48809,                0.50542,                0.33555,                 1.5458,                 1.7773,                 1.7761,              0.0006733,              0.0006733,              0.0006733
