                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.7978,                 3.9105,                 3.7761,                0.21806,                0.32351,                0.19515,                0.08406,                 2.2146,                 3.2286,                 3.1147,             0.00033077,             0.00033077,             0.00033077
                      2,                 2.0835,                 3.0316,                 2.7492,                0.41013,                0.32656,                0.30457,                0.15572,                 1.8484,                 2.7267,                 2.4785,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.8818,                 2.7596,                 2.3287,                0.29382,                0.38124,                0.25398,                 0.1583,                 1.7017,                 3.1111,                 2.1905,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.7671,                 2.5509,                 2.1766,                0.33595,                0.42343,                 0.3365,                0.20171,                 1.6605,                 2.4029,                 2.0563,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.7293,                 2.3574,                 2.0538,                0.34207,                 0.4115,                0.36236,                0.20385,                 1.7122,                 2.3397,                  2.048,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.6857,                 2.2547,                 2.0225,                0.31779,                0.42286,                0.34022,                0.19745,                 1.6232,                 2.4078,                 1.9526,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.6284,                 2.1367,                 1.9563,                0.46646,                0.39791,                0.39515,                0.24299,                 1.6169,                 2.3301,                 1.9683,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.5692,                  2.077,                 1.9091,                0.48375,                0.45383,                0.44081,                0.27085,                 1.5381,                 1.9945,                 1.8628,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.6035,                 2.0071,                 1.9113,                0.48094,                0.45055,                0.44461,                0.27443,                  1.584,                 1.9188,                 1.8926,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.5747,                 1.9777,                 1.8668,                0.47986,                0.42666,                0.42514,                0.25464,                 1.5799,                 2.0706,                 1.8985,              0.0009208,              0.0009208,              0.0009208
