                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5755,                 2.5872,                 1.5879,                0.36955,                0.25834,                 0.1454,                0.06907,                  1.819,                  5.612,                 1.9408,             0.00033077,             0.00033077,             0.00033077
                      2,                 1.6359,                 2.2165,                 1.6306,                0.19237,                0.27781,                 0.1722,                 0.1027,                 1.9286,                 3.1051,                 1.8941,             0.00065753,             0.00065753,             0.00065753
                      3,                 1.6677,                 2.1776,                 1.5987,                0.27641,                0.37238,                0.27683,                0.17512,                 1.6797,                 2.4474,                 1.7846,             0.00097769,             0.00097769,             0.00097769
                      4,                 1.6162,                 2.0515,                 1.5895,                 0.2404,                0.38513,                0.24914,                0.15132,                 1.6312,                 2.3511,                 1.6324,              0.0009703,              0.0009703,              0.0009703
                      5,                 1.5453,                 1.9157,                 1.5121,                0.28589,                0.44976,                 0.3091,                0.16945,                 1.7527,                  2.243,                 1.7339,              0.0009703,              0.0009703,              0.0009703
                      6,                 1.5362,                 1.8725,                 1.5179,                0.31311,                0.44726,                 0.3258,                0.19049,                 1.5836,                 2.0439,                 1.5814,              0.0009604,              0.0009604,              0.0009604
                      7,                 1.5037,                 1.8046,                 1.4807,                0.35629,                0.36136,                0.32598,                0.20259,                 1.5729,                 1.9885,                 1.5949,              0.0009505,              0.0009505,              0.0009505
                      8,                 1.4301,                 1.7407,                 1.4621,                 0.4033,                0.45362,                0.37798,                0.23744,                 1.4955,                  1.737,                 1.5464,              0.0009406,              0.0009406,              0.0009406
                      9,                 1.4547,                    1.7,                 1.4674,                0.38254,                0.44116,                0.38728,                0.23866,                 1.5965,                 1.8387,                 1.6034,              0.0009307,              0.0009307,              0.0009307
                     10,                 1.4294,                 1.7019,                 1.4463,                0.48114,                0.37595,                0.34552,                0.20807,                 1.5166,                 2.0826,                 1.5546,              0.0009208,              0.0009208,              0.0009208
                     11,                 1.4049,                 1.6508,                 1.4542,                0.40147,                0.43879,                0.40331,                0.25282,                 1.4792,                 1.7491,                 1.5305,              0.0009109,              0.0009109,              0.0009109
                     12,                 1.4279,                 1.6542,                  1.445,                0.42506,                0.47767,                0.41469,                0.25936,                 1.4466,                 1.7276,                 1.5409,               0.000901,               0.000901,               0.000901
                     13,                 1.3561,                 1.5956,                 1.4187,                0.50528,                0.38142,                0.38322,                0.23853,                 1.4995,                 1.8456,                 1.5558,              0.0008911,              0.0008911,              0.0008911
                     14,                 1.3814,                 1.5812,                 1.4267,                0.56618,                0.38993,                0.40163,                0.24593,                 1.4983,                 1.7903,                 1.5449,              0.0008812,              0.0008812,              0.0008812
                     15,                 1.3567,                 1.5746,                 1.3984,                0.48399,                0.47013,                   0.43,                 0.2586,                 1.4896,                 1.6875,                 1.5256,              0.0008713,              0.0008713,              0.0008713
                     16,                 1.3674,                 1.5545,                 1.4098,                0.54781,                0.41327,                0.44524,                0.27628,                 1.4318,                 1.6506,                 1.4982,              0.0008614,              0.0008614,              0.0008614
                     17,                 1.3473,                 1.5107,                 1.4113,                0.41486,                0.50154,                0.45633,                0.29083,                 1.4077,                 1.6201,                 1.4813,              0.0008515,              0.0008515,              0.0008515
                     18,                 1.3329,                 1.4906,                 1.3959,                0.45649,                0.46056,                0.44448,                0.27976,                 1.4378,                 1.6299,                 1.5294,              0.0008416,              0.0008416,              0.0008416
                     19,                 1.3421,                 1.5161,                 1.3901,                0.61584,                0.43124,                0.47232,                0.29207,                 1.3944,                 1.6063,                 1.4796,              0.0008317,              0.0008317,              0.0008317
                     20,                 1.3249,                 1.5017,                 1.3856,                0.45755,                0.52549,                0.49392,                0.30953,                 1.4167,                 1.5611,                 1.4881,              0.0008218,              0.0008218,              0.0008218
                     21,                 1.3259,                 1.4741,                 1.3991,                0.45101,                0.49085,                0.45444,                0.28296,                  1.496,                 1.6231,                 1.5297,              0.0008119,              0.0008119,              0.0008119
                     22,                  1.315,                 1.4638,                 1.3879,                0.47022,                0.51761,                0.48793,                0.30967,                 1.4084,                 1.5109,                 1.4887,               0.000802,               0.000802,               0.000802
                     23,                 1.3153,                 1.4155,                 1.3571,                 0.4825,                0.53144,                0.49796,                0.31595,                 1.4219,                 1.4306,                 1.4902,              0.0007921,              0.0007921,              0.0007921
                     24,                 1.3131,                 1.4431,                 1.3867,                0.48295,                0.48514,                0.47146,                0.29314,                 1.4384,                  1.573,                  1.516,              0.0007822,              0.0007822,              0.0007822
                     25,                 1.3045,                 1.4309,                 1.3827,                0.45634,                0.48979,                 0.4623,                0.29299,                 1.4463,                 1.6303,                 1.5224,              0.0007723,              0.0007723,              0.0007723
                     26,                 1.2706,                 1.4339,                 1.3717,                0.46687,                0.50796,                0.48532,                0.30564,                 1.4197,                 1.4743,                 1.4866,              0.0007624,              0.0007624,              0.0007624
                     27,                 1.2834,                  1.355,                 1.3606,                0.49291,                0.48891,                 0.4819,                0.30686,                 1.4281,                  1.491,                 1.5128,              0.0007525,              0.0007525,              0.0007525
                     28,                 1.3061,                 1.4104,                 1.3649,                0.52352,                0.47109,                0.47937,                0.30242,                 1.4232,                  1.532,                 1.4893,              0.0007426,              0.0007426,              0.0007426
                     29,                 1.2715,                 1.3454,                 1.3503,                0.54422,                0.47128,                0.47447,                0.30184,                 1.4181,                 1.5304,                 1.4767,              0.0007327,              0.0007327,              0.0007327
                     30,                 1.2749,                 1.3554,                 1.3432,                0.52194,                0.47721,                0.50169,                0.32459,                 1.4315,                 1.5217,                 1.4696,              0.0007228,              0.0007228,              0.0007228
                     31,                 1.2658,                 1.3263,                 1.3416,                   0.55,                0.45309,                0.48063,                0.29513,                 1.4501,                 1.5315,                 1.4947,              0.0007129,              0.0007129,              0.0007129
                     32,                 1.2646,                 1.3458,                 1.3558,                0.46507,                0.52329,                0.47944,                0.30568,                 1.4417,                 1.4633,                 1.4889,               0.000703,               0.000703,               0.000703
                     33,                 1.2582,                 1.3143,                 1.3437,                 0.5334,                0.49511,                0.49862,                0.32367,                  1.399,                 1.4046,                 1.4744,              0.0006931,              0.0006931,              0.0006931
                     34,                 1.2547,                 1.3148,                 1.3474,                0.60889,                0.48172,                0.53384,                0.33564,                 1.4287,                 1.3962,                 1.4779,              0.0006832,              0.0006832,              0.0006832
                     35,                 1.2271,                 1.3044,                 1.3437,                0.56191,                0.46458,                 0.5007,                0.32105,                  1.447,                 1.4551,                 1.4996,              0.0006733,              0.0006733,              0.0006733
                     36,                 1.2573,                 1.2978,                 1.3511,                0.49302,                0.50301,                0.48807,                0.30482,                 1.3928,                 1.4793,                 1.4506,              0.0006634,              0.0006634,              0.0006634
                     37,                 1.2397,                  1.288,                   1.34,                0.50539,                0.52315,                0.49949,                0.31372,                 1.4384,                 1.4542,                 1.4822,              0.0006535,              0.0006535,              0.0006535
                     38,                 1.2226,                 1.2848,                 1.3224,                0.51332,                0.49015,                0.47959,                0.29768,                 1.4254,                  1.516,                 1.4946,              0.0006436,              0.0006436,              0.0006436
                     39,                 1.2629,                 1.2797,                 1.3359,                0.46723,                0.52274,                0.49071,                0.31169,                  1.401,                  1.481,                 1.4715,              0.0006337,              0.0006337,              0.0006337
                     40,                 1.2174,                 1.2451,                 1.3227,                0.58665,                 0.4694,                 0.5078,                0.32569,                 1.4119,                 1.4036,                 1.4733,              0.0006238,              0.0006238,              0.0006238
                     41,                 1.2357,                 1.2686,                 1.3241,                0.55961,                0.51538,                0.50947,                0.31883,                 1.4128,                 1.4343,                 1.4717,              0.0006139,              0.0006139,              0.0006139
                     42,                 1.2304,                 1.2562,                 1.3294,                0.55256,                0.52078,                0.53219,                0.33428,                 1.4047,                 1.3861,                 1.4663,               0.000604,               0.000604,               0.000604
                     43,                 1.2144,                 1.2214,                 1.3267,                0.52881,                0.51444,                0.50353,                0.31652,                 1.4156,                 1.4625,                 1.4761,              0.0005941,              0.0005941,              0.0005941
                     44,                 1.2209,                 1.2369,                 1.3206,                0.50163,                0.50017,                0.49392,                 0.3191,                 1.3852,                 1.4511,                 1.4635,              0.0005842,              0.0005842,              0.0005842
